UTC Timestamp (Interval Ending),Local Timestamp Eastern Time (Interval Beginning),Local Timestamp Eastern Time (Interval Ending),Local Date,Hour Number,Connecticut Actual Load (MW),Maine Actual Load (MW),New Hampshire Actual Load (MW),Northeast Massachusetts Actual Load (MW),Rhode Island Actual Load (MW),Southeast Massachusetts Actual Load (MW),Vermont Actual Load (MW),Western/Central Massachusetts Actual Load (MW)
1/8/2024 19:00,1/8/2024 13:00,1/8/2024 14:00,1/8/2024,14,3377.793,1498.658,1520.633,3136.038,974.622,1790.517,706.62,2126.006
1/8/2024 20:00,1/8/2024 14:00,1/8/2024 15:00,1/8/2024,15,3361.388,1503.332,1512.686,3091.592,964.855,1789.247,724.879,2113.869
1/8/2024 21:00,1/8/2024 15:00,1/8/2024 16:00,1/8/2024,16,3433.039,1550.56,1538.745,3114.424,960.271,1843.657,747.252,2131.972
1/8/2024 22:00,1/8/2024 16:00,1/8/2024 17:00,1/8/2024,17,3658.857,1645.018,1620.236,3241.289,1014.5,1969.791,783.549,2238.996
1/8/2024 23:00,1/8/2024 17:00,1/8/2024 18:00,1/8/2024,18,3932.321,1710.071,1714.586,3359.792,1075.3,2082.367,821.034,2353.483
1/9/2024 0:00,1/8/2024 18:00,1/8/2024 19:00,1/8/2024,19,3950.257,1699.853,1703.77,3320.878,1075.191,2080.914,810.588,2342.559
1/9/2024 1:00,1/8/2024 19:00,1/8/2024 20:00,1/8/2024,20,3873.739,1642.027,1655.127,3252.957,1048.51,2027.762,786.869,2297.432
1/9/2024 2:00,1/8/2024 20:00,1/8/2024 21:00,1/8/2024,21,3746.456,1575.96,1589.312,3161.187,1014.737,1955.643,756.439,2216.508
1/9/2024 3:00,1/8/2024 21:00,1/8/2024 22:00,1/8/2024,22,3548.369,1482.967,1492.046,3019.396,961.862,1842.794,730.635,2110.646
1/9/2024 4:00,1/8/2024 22:00,1/8/2024 23:00,1/8/2024,23,3291.409,1372.175,1381.246,2822.507,893.583,1698.641,690.031,1975.741
1/9/2024 5:00,1/8/2024 23:00,1/9/2024 0:00,1/8/2024,24,3051.255,1300.624,1299.598,2650.088,841.679,1592.818,650.057,1856.085
1/9/2024 6:00,1/9/2024 0:00,1/9/2024 1:00,1/9/2024,1,2905.001,1279.431,1238.882,2540.162,797.361,1522.511,619.426,1782.284
1/9/2024 7:00,1/9/2024 1:00,1/9/2024 2:00,1/9/2024,2,2839.643,1249.982,1216.615,2475.708,774.812,1484.252,603.683,1748.083
1/9/2024 8:00,1/9/2024 2:00,1/9/2024 3:00,1/9/2024,3,2818.583,1261.742,1208.811,2456.662,766.773,1477.069,598.034,1733.623
1/9/2024 9:00,1/9/2024 3:00,1/9/2024 4:00,1/9/2024,4,2823.945,1275.482,1220.929,2480.072,779.595,1483.098,597.289,1748.246
1/9/2024 10:00,1/9/2024 4:00,1/9/2024 5:00,1/9/2024,5,2904.482,1308.435,1264.504,2553.382,790.418,1535.222,618.341,1797.225
1/9/2024 11:00,1/9/2024 5:00,1/9/2024 6:00,1/9/2024,6,3116.02,1417.066,1365.932,2723.617,842.115,1646.126,662.873,1924.833
1/9/2024 12:00,1/9/2024 6:00,1/9/2024 7:00,1/9/2024,7,3477.583,1568.172,1518.671,3002.749,921.804,1844.619,734.7,2122.961
1/9/2024 13:00,1/9/2024 7:00,1/9/2024 8:00,1/9/2024,8,3719.647,1656.624,1606.346,3196.356,981.19,1943.945,790.412,2249.214
1/9/2024 14:00,1/9/2024 8:00,1/9/2024 9:00,1/9/2024,9,3770.465,1664.915,1623.864,3265.839,1009.154,1972.751,794.055,2283.618
1/9/2024 15:00,1/9/2024 9:00,1/9/2024 10:00,1/9/2024,10,3760.793,1647.124,1619.773,3284.798,1021.6,1971.845,779.185,2293.893
1/9/2024 16:00,1/9/2024 10:00,1/9/2024 11:00,1/9/2024,11,3749.395,1629.481,1605.28,3253.111,1020.914,1937.612,769.295,2301.425
1/9/2024 17:00,1/9/2024 11:00,1/9/2024 12:00,1/9/2024,12,3753.498,1609.501,1592.424,3230.179,1025.522,1893.72,769.182,2298.523
1/9/2024 18:00,1/9/2024 12:00,1/9/2024 13:00,1/9/2024,13,3749.667,1600.531,1574.967,3232.446,1009.958,1851.927,759.998,2285.095
1/9/2024 19:00,1/9/2024 13:00,1/9/2024 14:00,1/9/2024,14,3760.359,1607.502,1564.342,3200.005,1006.042,1842.492,754.101,2270.218
1/9/2024 20:00,1/9/2024 14:00,1/9/2024 15:00,1/9/2024,15,3749.731,1594.087,1555.76,3175.543,995.155,1852.551,735.03,2243.706
1/9/2024 21:00,1/9/2024 15:00,1/9/2024 16:00,1/9/2024,16,3791.741,1619.211,1568.453,3198.416,996.04,1899.151,737.423,2267.868
1/9/2024 22:00,1/9/2024 16:00,1/9/2024 17:00,1/9/2024,17,3943.241,1658.163,1634.564,3286.209,1041.429,1994.36,764.982,2340.875
1/9/2024 23:00,1/9/2024 17:00,1/9/2024 18:00,1/9/2024,18,4047.249,1701.859,1699.412,3354.285,1072.317,2059.478,789.543,2394.17
1/10/2024 0:00,1/9/2024 18:00,1/9/2024 19:00,1/9/2024,19,3984.315,1665.533,1682.412,3294.429,1059.435,2033.292,781.69,2361.193
1/10/2024 1:00,1/9/2024 19:00,1/9/2024 20:00,1/9/2024,20,3842.561,1613.285,1620.152,3214.422,1024.229,1978.753,747.082,2292.965
1/10/2024 2:00,1/9/2024 20:00,1/9/2024 21:00,1/9/2024,21,3634.986,1531.301,1538.961,3098.66,981.206,1886.502,709.296,2191.481
1/10/2024 3:00,1/9/2024 21:00,1/9/2024 22:00,1/9/2024,22,3369.527,1431.882,1428.31,2929.233,924.034,1760.583,668.15,2055.465
1/10/2024 4:00,1/9/2024 22:00,1/9/2024 23:00,1/9/2024,23,3056.677,1321.823,1311.381,2722.629,847.349,1610.266,621.164,1892.27
1/10/2024 5:00,1/9/2024 23:00,1/10/2024 0:00,1/9/2024,24,2802.878,1244.671,1212.864,2540.146,787.508,1485.371,572.126,1758.79
1/10/2024 6:00,1/10/2024 0:00,1/10/2024 1:00,1/10/2024,1,2610.202,1220.58,1149.803,2397.474,738.244,1385.622,535.126,1664.731
1/10/2024 7:00,1/10/2024 1:00,1/10/2024 2:00,1/10/2024,2,2485.896,1164.508,1111.375,2309.765,706.458,1335.598,511.435,1609.869
1/10/2024 8:00,1/10/2024 2:00,1/10/2024 3:00,1/10/2024,3,2413.072,1138.556,1089.125,2258.188,686.81,1296.047,491.265,1578.04
1/10/2024 9:00,1/10/2024 3:00,1/10/2024 4:00,1/10/2024,4,2396.296,1133.805,1081.457,2259.355,682.705,1279.324,477.737,1562.901
1/10/2024 10:00,1/10/2024 4:00,1/10/2024 5:00,1/10/2024,5,2438.137,1149.276,1111.378,2266.167,691.368,1297.79,482.373,1587.86
1/10/2024 11:00,1/10/2024 5:00,1/10/2024 6:00,1/10/2024,6,2625.463,1190.043,1186.681,2415.089,743.327,1384.7,513.531,1700.89
1/10/2024 12:00,1/10/2024 6:00,1/10/2024 7:00,1/10/2024,7,2939.344,1284.525,1314.454,2651.512,808.43,1530.064,569.648,1878.125
1/10/2024 13:00,1/10/2024 7:00,1/10/2024 8:00,1/10/2024,8,3168.591,1357.794,1402.971,2818.963,867.033,1652.309,621.261,1982.436
1/10/2024 14:00,1/10/2024 8:00,1/10/2024 9:00,1/10/2024,9,3203.301,1406.949,1421.541,2819.731,887.241,1655.513,645.81,1987.827
1/10/2024 15:00,1/10/2024 9:00,1/10/2024 10:00,1/10/2024,10,3236.396,1407.957,1388.227,2831.402,885.295,1793.009,628.66,1933.485
1/10/2024 16:00,1/10/2024 10:00,1/10/2024 11:00,1/10/2024,11,3189.253,1355.085,1374.698,2808.316,912.973,1660.015,588.618,1906.77
1/10/2024 17:00,1/10/2024 11:00,1/10/2024 12:00,1/10/2024,12,3090.837,1320.809,1392.444,2839.457,905.808,1646.836,567.385,1920.329
1/10/2024 18:00,1/10/2024 12:00,1/10/2024 13:00,1/10/2024,13,3110.983,1298.468,1399.614,2818.358,887.013,1544.915,590.9,1953.307
1/10/2024 19:00,1/10/2024 13:00,1/10/2024 14:00,1/10/2024,14,3136.336,1325.646,1401.099,2832.925,886.319,1586.548,610.999,1867.702
1/10/2024 20:00,1/10/2024 14:00,1/10/2024 15:00,1/10/2024,15,3261.577,1352.959,1374.941,2759.591,863.235,1566.922,608.209,1897.355
1/10/2024 21:00,1/10/2024 15:00,1/10/2024 16:00,1/10/2024,16,3360.838,1384.076,1403.476,2848.356,898.866,1655.04,655.619,2002.284
1/10/2024 22:00,1/10/2024 16:00,1/10/2024 17:00,1/10/2024,17,3527.597,1470.642,1487.448,2976.871,957.262,1805.022,700.887,2122.191
1/10/2024 23:00,1/10/2024 17:00,1/10/2024 18:00,1/10/2024,18,3702.702,1541.26,1566.564,3102.551,999.406,1912.761,730.067,2220.264
1/11/2024 0:00,1/10/2024 18:00,1/10/2024 19:00,1/10/2024,19,3694.982,1500.47,1548.665,3055.878,995.677,1904.265,722.353,2193.706
1/11/2024 1:00,1/10/2024 19:00,1/10/2024 20:00,1/10/2024,20,3596.592,1446.681,1499.063,2995.036,969.143,1849.701,700.407,2124.684
1/11/2024 2:00,1/10/2024 20:00,1/10/2024 21:00,1/10/2024,21,3459.711,1374.041,1431.578,2888.478,933.136,1772.558,678.825,2038.124
1/11/2024 3:00,1/10/2024 21:00,1/10/2024 22:00,1/10/2024,22,3251.88,1285.908,1336.016,2748.49,878.359,1655.482,648.661,1925.642
1/11/2024 4:00,1/10/2024 22:00,1/10/2024 23:00,1/10/2024,23,2987.258,1201.418,1231.583,2559.872,816.337,1520.221,608.087,1790.17
1/11/2024 5:00,1/10/2024 23:00,1/11/2024 0:00,1/10/2024,24,2753.024,1149.572,1145.532,2465.456,762.917,1403.512,569.901,1665.125
1/11/2024 6:00,1/11/2024 0:00,1/11/2024 1:00,1/11/2024,1,2597.456,1107.69,1090.259,2261.472,719.185,1326.948,549.366,1606.814
1/11/2024 7:00,1/11/2024 1:00,1/11/2024 2:00,1/11/2024,2,2506.87,1085.356,1061.956,2198.056,693.74,1281.985,536.919,1554.89
1/11/2024 8:00,1/11/2024 2:00,1/11/2024 3:00,1/11/2024,3,2458.526,1080.776,1047.51,2169.494,682.427,1264.642,535.869,1537.014
1/11/2024 9:00,1/11/2024 3:00,1/11/2024 4:00,1/11/2024,4,2449.545,1082.458,1053.753,2172.956,682.442,1270.879,534.64,1534.506
1/11/2024 10:00,1/11/2024 4:00,1/11/2024 5:00,1/11/2024,5,2526.071,1125.026,1092.548,2237.242,701.178,1316.626,548.926,1584.001
1/11/2024 11:00,1/11/2024 5:00,1/11/2024 6:00,1/11/2024,6,2733.567,1211.874,1193.932,2409.8,752.719,1431.343,586.694,1707.979
1/11/2024 12:00,1/11/2024 6:00,1/11/2024 7:00,1/11/2024,7,3092.938,1369.257,1343.726,2682.742,838.164,1610.566,657.493,1911.458
1/11/2024 13:00,1/11/2024 7:00,1/11/2024 8:00,1/11/2024,8,3339.704,1452.168,1436.589,2877.185,903.711,1717.885,711.373,2040.632
1/11/2024 14:00,1/11/2024 8:00,1/11/2024 9:00,1/11/2024,9,3369.172,1421.252,1464.65,2953.111,920.53,1737.008,712.089,2052.073
1/11/2024 15:00,1/11/2024 9:00,1/11/2024 10:00,1/11/2024,10,3294.684,1338.8,1469.045,2973.807,927.527,1719.918,691.194,1979.322
1/11/2024 16:00,1/11/2024 10:00,1/11/2024 11:00,1/11/2024,11,3195.841,1295.849,1459.778,2941.343,912.873,1663.723,661.794,1917.58
1/11/2024 17:00,1/11/2024 11:00,1/11/2024 12:00,1/11/2024,12,3191.476,1280.165,1449.868,2869.695,908.876,1557.962,664.906,1896.054
1/11/2024 18:00,1/11/2024 12:00,1/11/2024 13:00,1/11/2024,13,3336.428,1291.596,1435.797,2842.857,923.152,1583.938,686.791,1981.869
1/11/2024 19:00,1/11/2024 13:00,1/11/2024 14:00,1/11/2024,14,3275.217,1356.926,1457.764,2884.169,936.341,1687.096,698.172,2038.436
1/11/2024 20:00,1/11/2024 14:00,1/11/2024 15:00,1/11/2024,15,3193.215,1407.117,1449.384,2909.014,917.325,1714.261,693.415,2029.755
1/11/2024 21:00,1/11/2024 15:00,1/11/2024 16:00,1/11/2024,16,3255.582,1458.804,1445.589,2922.962,918.494,1738.655,713.507,2050.217
1/11/2024 22:00,1/11/2024 16:00,1/11/2024 17:00,1/11/2024,17,3451.333,1514.21,1513.345,3045.731,960.03,1847.726,745.235,2139.566
1/11/2024 23:00,1/11/2024 17:00,1/11/2024 18:00,1/11/2024,18,3718.907,1574.422,1586.722,3138.83,1012.366,1956.345,776.68,2240.671
1/12/2024 0:00,1/11/2024 18:00,1/11/2024 19:00,1/11/2024,19,3736.684,1542.2,1574.302,3077.534,1011.625,1943.889,772.405,2217.778
1/12/2024 1:00,1/11/2024 19:00,1/11/2024 20:00,1/11/2024,20,3650.863,1481.347,1527.019,3008.039,991.929,1891.671,748.784,2157.269
1/12/2024 2:00,1/11/2024 20:00,1/11/2024 21:00,1/11/2024,21,3510.6,1423.216,1466.141,2917.201,959.646,1818.27,717.732,2076.961
1/12/2024 3:00,1/11/2024 21:00,1/11/2024 22:00,1/11/2024,22,3293.658,1342.106,1377.036,2785.577,900.952,1712.382,690.938,1970.033
1/12/2024 4:00,1/11/2024 22:00,1/11/2024 23:00,1/11/2024,23,3026.163,1248.929,1269.821,2596.148,834.026,1573.556,650.175,1821.142
1/12/2024 5:00,1/11/2024 23:00,1/12/2024 0:00,1/11/2024,24,2797.254,1202.951,1180.765,2416.127,783.213,1448.574,609.543,1708.115
1/12/2024 6:00,1/12/2024 0:00,1/12/2024 1:00,1/12/2024,1,2644.272,1152.944,1125.713,2303.066,743.319,1362.683,579.659,1636.1
1/12/2024 7:00,1/12/2024 1:00,1/12/2024 2:00,1/12/2024,2,2564.28,1134.612,1099.232,2238.936,719.29,1327.922,560.911,1592.957
1/12/2024 8:00,1/12/2024 2:00,1/12/2024 3:00,1/12/2024,3,2534.454,1121.47,1085.706,2215.104,706.236,1317.289,557.87,1570.175
1/12/2024 9:00,1/12/2024 3:00,1/12/2024 4:00,1/12/2024,4,2536.185,1127.67,1092.196,2220.888,709.053,1313.379,556.783,1567.791
1/12/2024 10:00,1/12/2024 4:00,1/12/2024 5:00,1/12/2024,5,2627.988,1163.783,1131.838,2281.578,725.55,1357.741,568.932,1611.672
1/12/2024 11:00,1/12/2024 5:00,1/12/2024 6:00,1/12/2024,6,2851.639,1244.249,1221.135,2452.75,779.761,1467.516,606.952,1733.365
1/12/2024 12:00,1/12/2024 6:00,1/12/2024 7:00,1/12/2024,7,3215.258,1398.387,1364.802,2728.001,860.827,1651.491,677.474,1933.7
1/12/2024 13:00,1/12/2024 7:00,1/12/2024 8:00,1/12/2024,8,3454.472,1484.366,1457.102,2896.203,916.11,1743.27,731.782,2048.479
1/12/2024 14:00,1/12/2024 8:00,1/12/2024 9:00,1/12/2024,9,3398.595,1447.734,1459.722,2908.313,904.925,1705.945,732.484,2014.421
1/12/2024 15:00,1/12/2024 9:00,1/12/2024 10:00,1/12/2024,10,3213.591,1374.058,1412.937,2841.601,890.535,1589.767,693.391,1874.075
1/12/2024 16:00,1/12/2024 10:00,1/12/2024 11:00,1/12/2024,11,3005.51,1303.864,1378.529,2765.257,869.86,1499.334,651.175,1761.273
1/12/2024 17:00,1/12/2024 11:00,1/12/2024 12:00,1/12/2024,12,2962.943,1247.36,1346.265,2709.325,855.397,1434.483,601.957,1689.965
1/12/2024 18:00,1/12/2024 12:00,1/12/2024 13:00,1/12/2024,13,2917.96,1226.877,1313.59,2688.922,846.733,1413.624,541.467,1661.319
1/12/2024 19:00,1/12/2024 13:00,1/12/2024 14:00,1/12/2024,14,2898.653,1254.766,1309.924,2691.635,840.167,1458.379,526.773,1685.487
1/12/2024 20:00,1/12/2024 14:00,1/12/2024 15:00,1/12/2024,15,2964.877,1309.991,1321.689,2713.531,839.029,1502.745,547.113,1747.223
1/12/2024 21:00,1/12/2024 15:00,1/12/2024 16:00,1/12/2024,16,3151.146,1385.386,1366.709,2790.943,857.205,1610.54,634.481,1867.41
1/12/2024 22:00,1/12/2024 16:00,1/12/2024 17:00,1/12/2024,17,3401.001,1499.713,1455.427,2929.106,917.667,1751.067,704.945,2022.682
1/12/2024 23:00,1/12/2024 17:00,1/12/2024 18:00,1/12/2024,18,3607.311,1559.972,1536.743,3046.064,964.668,1860.641,743.321,2126.694
1/13/2024 0:00,1/12/2024 18:00,1/12/2024 19:00,1/12/2024,19,3576.335,1525.319,1521.275,2986.171,956.86,1847.627,737.527,2104.633
1/13/2024 1:00,1/12/2024 19:00,1/12/2024 20:00,1/12/2024,20,3478.263,1470.757,1481.312,2911.105,938.358,1786.31,713.428,2046.51
1/13/2024 2:00,1/12/2024 20:00,1/12/2024 21:00,1/12/2024,21,3356.603,1421.578,1426.22,2820.4,909.696,1726.071,688.958,1979.057
1/13/2024 3:00,1/12/2024 21:00,1/12/2024 22:00,1/12/2024,22,3187.359,1353.429,1344.734,2700.565,869.792,1637.9,659.981,1898.378
1/13/2024 4:00,1/12/2024 22:00,1/12/2024 23:00,1/12/2024,23,2984.773,1268.819,1252.3,2551.144,815.127,1519.421,622.2,1773.643
1/13/2024 5:00,1/12/2024 23:00,1/13/2024 0:00,1/12/2024,24,2746.676,1205.441,1161.95,2399.961,769.452,1413.321,579.22,1668.774
1/13/2024 6:00,1/13/2024 0:00,1/13/2024 1:00,1/13/2024,1,2620.659,1175.497,1095.231,2289.838,726.582,1331.877,542.375,1591.531
1/13/2024 7:00,1/13/2024 1:00,1/13/2024 2:00,1/13/2024,2,2497.122,1137.974,1055.568,2212.772,699.297,1283.918,520.506,1545.854
1/13/2024 8:00,1/13/2024 2:00,1/13/2024 3:00,1/13/2024,3,2435.172,1123.021,1039.126,2176.082,685.024,1259.96,512.673,1515.544
1/13/2024 9:00,1/13/2024 3:00,1/13/2024 4:00,1/13/2024,4,2398.028,1119.458,1037.044,2163.169,678.562,1254.426,506.26,1503.403
1/13/2024 10:00,1/13/2024 4:00,1/13/2024 5:00,1/13/2024,5,2397.486,1133.558,1052.106,2177.625,683.365,1270.399,506.734,1513.561
1/13/2024 11:00,1/13/2024 5:00,1/13/2024 6:00,1/13/2024,6,2464.269,1158.968,1092.577,2240.865,704.893,1311.442,518.487,1552.177
1/13/2024 12:00,1/13/2024 6:00,1/13/2024 7:00,1/13/2024,7,2578.063,1234.749,1155.327,2346.067,729.321,1388.597,542.246,1616.152
1/13/2024 13:00,1/13/2024 7:00,1/13/2024 8:00,1/13/2024,8,2718.886,1328.277,1223.308,2446.998,756.077,1470.123,578.095,1689.808
1/13/2024 14:00,1/13/2024 8:00,1/13/2024 9:00,1/13/2024,9,2889.306,1419.385,1287.307,2559.999,799.028,1545.46,607.298,1784.312
1/13/2024 15:00,1/13/2024 9:00,1/13/2024 10:00,1/13/2024,10,3012.089,1490.567,1346.297,2654.4,828.674,1614.978,622.532,1867.393
1/13/2024 16:00,1/13/2024 10:00,1/13/2024 11:00,1/13/2024,11,3003.509,1527.299,1378.514,2719.018,856.816,1654.105,624.092,1904.056
1/13/2024 17:00,1/13/2024 11:00,1/13/2024 12:00,1/13/2024,12,2865.191,1538.957,1391.122,2737.393,868.722,1623.154,631.596,1889.396
1/13/2024 18:00,1/13/2024 12:00,1/13/2024 13:00,1/13/2024,13,2784.344,1534.59,1377.364,2670.111,840.882,1537.197,633.617,1800.756
1/13/2024 19:00,1/13/2024 13:00,1/13/2024 14:00,1/13/2024,14,2804.807,1496.89,1355.786,2528.34,802.072,1464.464,633.868,1719.932
1/13/2024 20:00,1/13/2024 14:00,1/13/2024 15:00,1/13/2024,15,2849.016,1464.183,1336.031,2500.689,803.27,1442.676,641.006,1770.881
1/13/2024 21:00,1/13/2024 15:00,1/13/2024 16:00,1/13/2024,16,2927.172,1452.735,1332.868,2589.99,818.474,1519.462,662.253,1817.872
1/13/2024 22:00,1/13/2024 16:00,1/13/2024 17:00,1/13/2024,17,3144.864,1478.366,1389.579,2679.97,866.733,1647.277,696.517,1909.57
1/13/2024 23:00,1/13/2024 17:00,1/13/2024 18:00,1/13/2024,18,3343.796,1488.495,1451.903,2777.931,915.522,1745.742,725.325,1995.509
1/14/2024 0:00,1/13/2024 18:00,1/13/2024 19:00,1/13/2024,19,3364.357,1432.808,1428.9,2767.441,906.525,1717.351,718.381,1975.64
1/14/2024 1:00,1/13/2024 19:00,1/13/2024 20:00,1/13/2024,20,3276.832,1386.302,1386.151,2721.765,892.741,1677.948,696.139,1921.19
1/14/2024 2:00,1/13/2024 20:00,1/13/2024 21:00,1/13/2024,21,3207.572,1334.324,1335.057,2665.695,869,1627.817,660.116,1873.122
1/14/2024 3:00,1/13/2024 21:00,1/13/2024 22:00,1/13/2024,22,3096.498,1260.883,1271.261,2599.253,837.979,1568.381,638.528,1802.487
1/14/2024 4:00,1/13/2024 22:00,1/13/2024 23:00,1/13/2024,23,2948.105,1185.904,1195.893,2487.831,802.777,1486.545,606.3,1726.476
1/14/2024 5:00,1/13/2024 23:00,1/14/2024 0:00,1/13/2024,24,2804.17,1130.036,1128.606,2372.201,764.067,1399.939,569.835,1636.752
1/14/2024 6:00,1/14/2024 0:00,1/14/2024 1:00,1/14/2024,1,2648.208,1127.296,1071.618,2281.486,730.242,1337.277,543.443,1575.322
1/14/2024 7:00,1/14/2024 1:00,1/14/2024 2:00,1/14/2024,2,2583.63,1081.962,1049.917,2220.829,706.916,1297.262,524.987,1535.646
1/14/2024 8:00,1/14/2024 2:00,1/14/2024 3:00,1/14/2024,3,2542.947,1074.818,1033.311,2187.889,696.74,1276.375,519.255,1509.627
1/14/2024 9:00,1/14/2024 3:00,1/14/2024 4:00,1/14/2024,4,2526.125,1074.088,1031.389,2179.108,694.519,1275.248,515.182,1501.663
1/14/2024 10:00,1/14/2024 4:00,1/14/2024 5:00,1/14/2024,5,2554.623,1088.822,1047.839,2202.242,702.421,1292.195,519.919,1523.024
1/14/2024 11:00,1/14/2024 5:00,1/14/2024 6:00,1/14/2024,6,2604.973,1128.761,1087.258,2266.109,722.551,1334.552,537.872,1563.995
1/14/2024 12:00,1/14/2024 6:00,1/14/2024 7:00,1/14/2024,7,2738.619,1198.606,1142.176,2363.713,748.007,1407.98,565.381,1640.257
1/14/2024 13:00,1/14/2024 7:00,1/14/2024 8:00,1/14/2024,8,2882.984,1276.279,1216.808,2450.674,777.744,1473.665,611.157,1713.173
1/14/2024 14:00,1/14/2024 8:00,1/14/2024 9:00,1/14/2024,9,2968.784,1317.228,1275.972,2492.712,799.94,1483.995,633.107,1731.507
1/14/2024 15:00,1/14/2024 9:00,1/14/2024 10:00,1/14/2024,10,2921.885,1292.893,1299.852,2493.728,809.469,1443.313,626.775,1681.96
1/14/2024 16:00,1/14/2024 10:00,1/14/2024 11:00,1/14/2024,11,2984.5,1259.036,1308.662,2474.609,808.923,1397.083,631.811,1716.247
1/14/2024 17:00,1/14/2024 11:00,1/14/2024 12:00,1/14/2024,12,3043.595,1296.229,1330.554,2536.546,858.901,1449.983,612.99,1759.18
1/14/2024 18:00,1/14/2024 12:00,1/14/2024 13:00,1/14/2024,13,3222.009,1336.908,1361.903,2583.256,857.383,1544.98,623.878,1866.62
1/14/2024 19:00,1/14/2024 13:00,1/14/2024 14:00,1/14/2024,14,3350.674,1373.007,1367.703,2696.628,894.216,1596.691,677.418,1921.139
1/14/2024 20:00,1/14/2024 14:00,1/14/2024 15:00,1/14/2024,15,3365.357,1377.854,1396.49,2740.127,926.07,1697.065,716.774,1961.117
1/14/2024 21:00,1/14/2024 15:00,1/14/2024 16:00,1/14/2024,16,3347.062,1418.078,1452.733,2809.719,939.458,1774.964,728.052,2016.604
1/14/2024 22:00,1/14/2024 16:00,1/14/2024 17:00,1/14/2024,17,3543.107,1520.257,1534.605,2940.568,974.383,1861.356,769.648,2134.247
1/14/2024 23:00,1/14/2024 17:00,1/14/2024 18:00,1/14/2024,18,3789.946,1590.863,1613.619,3057.565,1015.112,1942.132,818.564,2236.008
1/15/2024 0:00,1/14/2024 18:00,1/14/2024 19:00,1/14/2024,19,3792.467,1563.878,1599.507,3084.437,1007.224,1931.189,811.778,2222.802
1/15/2024 1:00,1/14/2024 19:00,1/14/2024 20:00,1/14/2024,20,3699.147,1508.703,1548.886,3043.037,990.53,1888.268,781.185,2164.029
1/15/2024 2:00,1/14/2024 20:00,1/14/2024 21:00,1/14/2024,21,3574.545,1451.856,1491.75,2980.263,962.059,1841.488,750.851,2101.815
1/15/2024 3:00,1/14/2024 21:00,1/14/2024 22:00,1/14/2024,22,3436.379,1372.893,1414.938,2888.574,915.552,1762.813,720.23,2022.445
1/15/2024 4:00,1/14/2024 22:00,1/14/2024 23:00,1/14/2024,23,3257.101,1304.803,1331.508,2760.142,872.506,1655.848,684.927,1912.745
1/15/2024 5:00,1/14/2024 23:00,1/15/2024 0:00,1/14/2024,24,3053.264,1245.297,1260.207,2628.185,827.041,1563.578,643.474,1824.116
1/15/2024 6:00,1/15/2024 0:00,1/15/2024 1:00,1/15/2024,1,2933.88,1218.492,1204.163,2522.765,790.758,1493.313,612.466,1751.348
1/15/2024 7:00,1/15/2024 1:00,1/15/2024 2:00,1/15/2024,2,2855.216,1186.19,1177.03,2461.07,767.333,1453.373,596.534,1716.696
1/15/2024 8:00,1/15/2024 2:00,1/15/2024 3:00,1/15/2024,3,2838.195,1193.148,1168.294,2432.567,758.2,1442.448,590.6,1700.783
1/15/2024 9:00,1/15/2024 3:00,1/15/2024 4:00,1/15/2024,4,2824.542,1192.714,1181.806,2456.534,760.808,1451.973,593.964,1703.757
1/15/2024 10:00,1/15/2024 4:00,1/15/2024 5:00,1/15/2024,5,2896.754,1223.045,1220.591,2518.487,779.22,1496.434,609.763,1748.458
1/15/2024 11:00,1/15/2024 5:00,1/15/2024 6:00,1/15/2024,6,3075.352,1290.41,1306.003,2638.976,819.969,1588.336,648.764,1867.646
1/15/2024 12:00,1/15/2024 6:00,1/15/2024 7:00,1/15/2024,7,3308.344,1393.248,1430.046,2817.186,878.62,1705.019,709.755,2006.556
1/15/2024 13:00,1/15/2024 7:00,1/15/2024 8:00,1/15/2024,8,3528.274,1479.816,1533.152,2949.462,929.842,1817.268,765.799,2126.23
1/15/2024 14:00,1/15/2024 8:00,1/15/2024 9:00,1/15/2024,9,3600.951,1505.473,1584.282,2989.707,951.652,1806.327,771.555,2155.07
1/15/2024 15:00,1/15/2024 9:00,1/15/2024 10:00,1/15/2024,10,3495.412,1466.13,1584.147,2969.617,957.354,1740.517,730.315,2096.294
1/15/2024 16:00,1/15/2024 10:00,1/15/2024 11:00,1/15/2024,11,3381.188,1410.906,1553.018,2944.818,959.523,1685.354,652.143,2021.073
1/15/2024 17:00,1/15/2024 11:00,1/15/2024 12:00,1/15/2024,12,3318.952,1358.821,1516.488,2927.568,950.874,1639.559,606.836,1950.462
1/15/2024 18:00,1/15/2024 12:00,1/15/2024 13:00,1/15/2024,13,3345.755,1350.187,1477.806,2918.221,942.703,1631.152,588.559,1911.593
1/15/2024 19:00,1/15/2024 13:00,1/15/2024 14:00,1/15/2024,14,3468.775,1383.204,1501.418,2950.151,956.995,1679.262,554.532,1948.283
1/15/2024 20:00,1/15/2024 14:00,1/15/2024 15:00,1/15/2024,15,3648.585,1428.257,1505.289,2967.693,975.333,1749.152,601.368,2029.539
1/15/2024 21:00,1/15/2024 15:00,1/15/2024 16:00,1/15/2024,16,3788.382,1517.304,1554.436,3051.589,1007.574,1888.81,710.53,2196.654
1/15/2024 22:00,1/15/2024 16:00,1/15/2024 17:00,1/15/2024,17,3965.584,1612.522,1649.062,3233.873,1062.343,2028.352,800.683,2335.735
