ags,year,state,state_name,eligible_voters,number_voters,valid_votes,invalid_votes,turnout,cdu,csu,spd,gruene,fdp,linke_pds,afd,npd,rep,die_rechte,dvu,iii_weg,bf_b,ddd,dg,dns,drp,dsu,dkp,kpd,mlpd,sgp,spad,bsa,bwk,x50plus,ab_2000,ad_demokraten,adf,adm,agfg,apd,appd,aufbruch,b,bge,big,bp,buendnis_c,buendnis21,buergerbewegung,bueso,cbv,chance_2000,cm,deutschland,di_b,die_basis,die_humanisten,die_partei,dm,dp,dpd,du,eap,familie,forum,frauen,freie_waehler,fwd,gartenpartei,gb_bhe,gdp,gesundheitsforschung,graue,gvp,hp,liebe,liga,lkr,menschliche_welt,mg,muendige,naturgesetz,nichtwaehler,oedp,offensive_d,oko_union,partei_der_vernunft,pass,patrioten,pbc,pd_f,pdv,piraten,prg,pro_deutschland,pro_dm,rentner,rrp,schill,ssw,statt_partei,team_todenhoefer,tierschutz,tierschutzallianz,unabhaengige,usd,v_partei3,vaa,violetten,volksabstimmung,volt,zentrum,cdu_csu,far_right,far_left,far_left_w_linke
14264,2002,14,Saxony,38923,27695,27305,390,0.711533027,0.228633327,0,0.409279653,0.02603358,0.064885358,0.214948547,,0.013648673,0.010471204,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,0,,,,,,,0,,,,,,,,,,,0,,0,,,,,,,0.00707709,,0,,,,,,,,,0,,,,,,0.002166456,,,,0,,,,,0.007329843,,,,0,,,,,,0,,,0,0.228633327,0.024119877,0,0.214948547
14272,2002,14,Saxony,126590,94616,92517,2099,0.747420807,0.395778727,0,0.254291029,0.032647755,0.080705166,0.149150249,,0.016942166,0.022226685,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,0,,,,,,,0,,,,,,,,,,,0,,0,,,,,,,0.005421916,,0,,,,,,,,,0,,,,,,0.006721907,,,,0,,,,,0.011319439,,,,0,,,,,,0,,,0,0.395778727,0.039168851,0,0.149150249
14280,2002,14,Saxony,124359,92532,90762,1770,0.744071599,0.366467817,0,0.280594821,0.052911425,0.083970951,0.149170017,,0.016221415,0.00638698,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,0,,,,,,,0,,,,,,,,,,,0,,0,,,,,,,0.00727316,,0,,,,,,,,,0,,,,,,0.002690961,,,,0,,,,,0.011714866,,,,0,,,,,,0,,,0,0.366467817,0.022608395,0,0.149170017
14284,2002,14,Saxony,83421,60908,59587,1321,0.730127905,0.346686806,0,0.303736783,0.028928876,0.066559401,0.16943587,,0.025858672,0.01188678,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,0,,,,,,,0,,,,,,,,,,,0,,0,,,,,,,0.005795626,,0,,,,,,,,,0,,,,,,0.005418007,,,,0,,,,,0.010983779,,,,0,,,,,,0,,,0,0.346686806,0.037745452,0,0.16943587
14285,2002,14,Saxony,97895,70282,68841,1441,0.717932479,0.349520503,0,0.31207137,0.029637745,0.070060613,0.165490453,,0.020076264,0.008465895,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,0,,,,,,,0,,,,,,,,,,,0,,0,,,,,,,0.006943456,,0,,,,,,,,,0,,,,,,0.002191173,,,,0,,,,,0.012734413,,,,0,,,,,,0,,,0,0.349520503,0.028542159,0,0.165490453
14286,2002,14,Saxony,123894,89352,87339,2013,0.721197152,0.388463605,0,0.26310547,0.032903572,0.073607754,0.156515803,,0.016317486,0.010285164,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,0,,,,,,,0,,,,,,,,,,,0,,0,,,,,,,0.008349002,,0,,,,,,,,,0,,,,,,0.005976363,,,,0,,,,,0.016440595,,,,0,,,,,,0,,,0,0.388463605,0.02660265,0,0.156515803
14287,2002,14,Saxony,119190,86463,84980,1483,0.725421596,0.403559904,0,0.271757862,0.037322323,0.070874247,0.144246672,,0.027826932,0.005297063,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,0,,,,,,,0,,,,,,,,,,,0,,0,,,,,,,0.005077316,,0,,,,,,,,,0,,,,,,0.002694794,,,,0,,,,,0.009240947,,,,0,,,,,,0,,,0,0.403559904,0.033123995,0,0.144246672
14290,2002,14,Saxony,101271,75427,74085,1342,0.744803547,0.414506742,0,0.267424132,0.037254564,0.073010991,0.13634375,,0.014411285,0.015644265,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,0,,,,,,,0,,,,,,,,,,,0,,0,,,,,,,0.005157304,,0,,,,,,,,,0,,,,,,0.003314463,,,,0,,,,,0.010844923,,,,0,,,,,,0,,,0,0.414506742,0.03005555,0,0.13634375
14292,2002,14,Saxony,125207,93611,90572,3039,0.747649892,0.352982021,0,0.291611029,0.033425559,0.077234513,0.159244106,,0.012786959,0.011547788,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,0,,,,,,,0,,,,,,,,,,,0,,0,,,,,,,0.007808911,,0,,,,,,,,,0,,,,,,0.005127603,,,,0,,,,,0.013374497,,,,0,,,,,,0,,,0,0.352982021,0.024334747,0,0.159244106
14365,2002,14,Saxony,390484,288366,285107,3259,0.738483523,0.236553547,0,0.397553803,0.077353086,0.066755443,0.174954745,,0.007812988,0.004549774,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,0,,,,,,,0,,,,,,,,,,,0,,0,,,,,,,0.005884882,,0,,,,,,,,,0,,,,,,0.002600861,,,,0,,,,,0.012851723,,,,0,,,,,,0,,,0,0.236553547,0.012362761,0,0.174954745
14374,2002,14,Saxony,102477,73623,72678,945,0.71843438,0.319139399,0,0.363636364,0.033712291,0.072613178,0.162299825,,0.01136873,0.005677574,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,0,,,,,,,0,,,,,,,,,,,0,,0,,,,,,,0.004427964,,0,,,,,,,,,0,,,,,,0.001697839,,,,0,,,,,0.011260068,,,,0,,,,,,0,,,0,0.319139399,0.017046303,0,0.162299825
14375,2002,14,Saxony,62709,44019,43071,948,0.701956657,0.361457552,0,0.321883732,0.027374543,0.071423703,0.157068539,,0.014471024,0.008201004,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,0,,,,,,,0,,,,,,,,,,,0,,0,,,,,,,0.003816534,,0,,,,,,,,,0,,,,,,0.002112724,,,,0,,,,,0.008791658,,,,0,,,,,,0,,,0,0.361457552,0.022672028,0,0.157068539
14379,2002,14,Saxony,124870,92765,91381,1384,0.742892608,0.304586859,0,0.38065003,0.03575702,0.070554627,0.156837169,,0.009195278,0.006877594,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,0,,,,,,,0,,,,,,,,,,,0,,0,,,,,,,0.004311971,,0,,,,,,,,,0,,,,,,0.003341778,,,,0,,,,,0.011308144,,,,0,,,,,,0,,,0,0.304586859,0.016072872,0,0.156837169
14383,2002,14,Saxony,110294,80422,79047,1375,0.729160244,0.328106737,0,0.359230061,0.036880456,0.071734103,0.143219517,,0.016114993,0.005520877,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,0,,,,,,,0,,,,,,,,,,,0,,0,,,,,,,0.003879535,,0,,,,,,,,,0,,,,,,0.004812116,,,,0,,,,,0.011700778,,,,0,,,,,,0,,,0,0.328106737,0.021635871,0,0.143219517
14389,2002,14,Saxony,81951,58470,57487,983,0.713475125,0.335779032,0,0.354985463,0.028647169,0.067983581,0.154506585,,0.013528305,0.010689242,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,0,,,,,,,0,,,,,,,,,,,0,,0,,,,,,,0.003796819,,0,,,,,,,,,0,,,,,,0.001607662,,,,0,,,,,0.010022234,,,,0,,,,,,0,,,0,0.335779032,0.024217547,0,0.154506585
15101,2002,15,Saxony-Anhalt,67350,47214,46729,485,0.701024499,0.261087813,0,0.446647181,0.04276274,0.070085144,0.148070488,,0.008133181,0,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,0,,,,,,,0,,,,,,,,,,,0,,0,,,,,,,0.003388825,,0,,,,,,,,,0,,,,,,0,,,,0,,,,,0,,,,0.009552251,,,,,,0,,,0,0.261087813,0.008133181,0,0.148070488
15151,2002,15,Saxony-Anhalt,62901,43419,42842,577,0.690275194,0.29869412,0,0.413413483,0.03459315,0.078421889,0.139063544,,0.008521615,0,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,0,,,,,,,0,,,,,,,,,,,0,,0,,,,,,,0.004168682,,0,,,,,,,,,0,,,,,,0,,,,0,,,,,0,,,,0.009834404,,,,,,0,,,0,0.29869412,0.008521615,0,0.139063544
15153,2002,15,Saxony-Anhalt,57348,38638,38010,628,0.673746251,0.302965992,0,0.409105026,0.02779647,0.080775402,0.139189399,,0.01092189,0,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,0,,,,,,,0,,,,,,,,,,,0,,0,,,,,,,0.003131632,,0,,,,,,,,,0,,,,,,0,,,,0,,,,,0,,,,0.009860759,,,,,,0,,,0,0.302965992,0.01092189,0,0.139189399
15154,2002,15,Saxony-Anhalt,87091,59395,58388,1007,0.681987806,0.302836939,0,0.415742066,0.026635239,0.073305834,0.136189915,,0.010977355,0,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,0,,,,,,,0,,,,,,,,,,,0,,0,,,,,,,0.004242781,,0,,,,,,,,,0,,,,,,0,,,,0,,,,,0,,,,0.013115582,,,,,,0,,,0,0.302836939,0.010977355,0,0.136189915
15159,2002,15,Saxony-Anhalt,56376,38150,37545,605,0.6767064,0.296015727,0,0.421310616,0.02429882,0.074626474,0.143433814,,0.010589777,0,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,0,,,,,,,0,,,,,,,,,,,0,,0,,,,,,,0.00293578,,0,,,,,,,,,0,,,,,,0,,,,0,,,,,0,,,,0.010930537,,,,,,0,,,0,0.296015727,0.010589777,0,0.143433814
15171,2002,15,Saxony-Anhalt,105815,74824,73812,1012,0.707120919,0.312827435,0,0.409507645,0.02854699,0.070792794,0.139099754,,0.010651663,0,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,0,,,,,,,0,,,,,,,,,,,0,,0,,,,,,,0.003822303,,0,,,,,,,,,0,,,,,,0,,,,0,,,,,0,,,,0.011226344,,,,,,0,,,0,0.312827435,0.010651663,0,0.139099754
15202,2002,15,Saxony-Anhalt,196174,137668,136194,1474,0.70176476,0.242198623,0,0.415870064,0.058858994,0.078994392,0.170054043,,0.007489032,0,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,0,,,,,,,0,,,,,,,,,,,0,,0,,,,,,,0.006944243,,0,,,,,,,,,0,,,,,,0,,,,0,,,,,0,,,,0.008883691,,,,,,0,,,0,0.242198623,0.007489032,0,0.170054043
15256,2002,15,Saxony-Anhalt,116595,80557,79397,1160,0.690912989,0.315130901,0,0.397482528,0.026651936,0.074071775,0.141949179,,0.016770734,0,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,0,,,,,,,0,,,,,,,,,,,0,,0,,,,,,,0.00386062,,0,,,,,,,,,0,,,,,,0,,,,0,,,,,0,,,,0.009682585,,,,,,0,,,0,0.315130901,0.016770734,0,0.141949179
15260,2002,15,Saxony-Anhalt,88594,60075,59131,944,0.678093325,0.309429879,0,0.413699542,0.019558885,0.066650021,0.152908864,,0.010503537,0,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,0,,,,,,,0,,,,,,,,,,,0,,0,,,,,,,0.002729921,,0,,,,,,,,,0,,,,,,0,,,,0,,,,,0,,,,0.00880566,,,,,,0,,,0,0.309429879,0.010503537,0,0.152908864
15261,2002,15,Saxony-Anhalt,109769,74623,73670,953,0.679818528,0.296503759,0,0.414590676,0.024268657,0.079452716,0.147769454,,0.011739008,0,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,0,,,,,,,0,,,,,,,,,,,0,,0,,,,,,,0.003390376,,0,,,,,,,,,0,,,,,,0,,,,0,,,,,0,,,,0.009514493,,,,,,0,,,0,0.296503759,0.011739008,0,0.147769454
15265,2002,15,Saxony-Anhalt,66877,48771,47955,816,0.729264172,0.32246622,0,0.362531012,0.031658158,0.100038958,0.14324086,,0.009308811,0,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,0,,,,,,,0,,,,,,,,,,,0,,0,,,,,,,0.003998278,,0,,,,,,,,,0,,,,,,0,,,,0,,,,,0,,,,0.01002645,,,,,,0,,,0,0.32246622,0.009308811,0,0.14324086
15266,2002,15,Saxony-Anhalt,55350,39346,38731,615,0.710858175,0.304401972,0,0.411731815,0.023509378,0.078915265,0.139836324,,0.014080211,0,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,0,,,,,,,0,,,,,,,,,,,0,,0,,,,,,,0.003075281,,0,,,,,,,,,0,,,,,,0,,,,0,,,,,0,,,,0.008819194,,,,,,0,,,0,0.304401972,0.014080211,0,0.139836324
15268,2002,15,Saxony-Anhalt,64248,43136,42504,632,0.671398331,0.308999444,0,0.394960126,0.02232474,0.073905786,0.158150964,,0.013051743,0,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,0,,,,,,,0,,,,,,,,,,,0,,0,,,,,,,0.003686016,,0,,,,,,,,,0,,,,,,0,,,,0,,,,,0,,,,0.010269844,,,,,,0,,,0,0.308999444,0.013051743,0,0.158150964
15303,2002,15,Saxony-Anhalt,189697,130746,129271,1475,0.689235992,0.234951738,0,0.458178453,0.050739602,0.070740214,0.152279993,,0.007472504,0,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,0,,,,,,,0,,,,,,,,,,,0,,0,,,,,,,0.004566105,,0,,,,,,,,,0,,,,,,0,,,,0,,,,,0,,,,0.009789974,,,,,,0,,,0,0.234951738,0.007472504,0,0.152279993
15352,2002,15,Saxony-Anhalt,83280,54389,53518,871,0.653085975,0.290168968,0,0.438471014,0.024343158,0.061777198,0.145029326,,0.011270661,0,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,0,,,,,,,0,,,,,,,,,,,0,,0,,,,,,,0.00308886,,0,,,,,,,,,0,,,,,,0,,,,0,,,,,0,,,,0.009836548,,,,,,0,,,0,0.290168968,0.011270661,0,0.145029326
15355,2002,15,Saxony-Anhalt,64375,43491,42834,657,0.67558835,0.295854315,0,0.440091053,0.026235313,0.075004024,0.125980088,,0.008530501,0,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,0,,,,,,,0,,,,,,,,,,,0,,0,,,,,,,0.002644225,,0,,,,,,,,,0,,,,,,0,,,,0,,,,,0,,,,0.010553908,,,,,,0,,,0,0.295854315,0.008530501,0,0.125980088
15357,2002,15,Saxony-Anhalt,64854,44189,43560,629,0.681361211,0.303288149,0,0.422480708,0.034488221,0.074498178,0.129511869,,0.008803096,0,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,0,,,,,,,0,,,,,,,,,,,0,,0,,,,,,,0.00325873,,0,,,,,,,,,0,,,,,,0,,,,0,,,,,0,,,,0.009436738,,,,,,0,,,0,0.303288149,0.008803096,0,0.129511869
15358,2002,15,Saxony-Anhalt,81442,55434,54592,842,0.680656172,0.291644117,0,0.432929249,0.030847494,0.076577552,0.132121081,,0.00784717,0,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,0,,,,,,,0,,,,,,,,,,,0,,0,,,,,,,0.003824368,,0,,,,,,,,,0,,,,,,0,,,,0,,,,,0,,,,0.009019735,,,,,,0,,,0,0.291644117,0.00784717,0,0.132121081
15362,2002,15,Saxony-Anhalt,95330,65228,64462,766,0.684233714,0.302032869,0,0.437082235,0.027242902,0.080762863,0.119687864,,0.008692586,0,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,0,,,,,,,0,,,,,,,,,,,0,,0,,,,,,,0.003495431,,0,,,,,,,,,0,,,,,,0,,,,0,,,,,0,,,,0.009259827,,,,,,0,,,0,0.302032869,0.008692586,0,0.119687864
15363,2002,15,Saxony-Anhalt,109914,75312,74176,1136,0.68519024,0.273289781,0,0.455863607,0.030367007,0.067718292,0.135011685,,0.0087901,0,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,0,,,,,,,0,,,,,,,,,,,0,,0,,,,,,,0.005138623,,0,,,,,,,,,0,,,,,,0,,,,0,,,,,0,,,,0.008736987,,,,,,0,,,0,0.273289781,0.0087901,0,0.135011685
15364,2002,15,Saxony-Anhalt,63910,43795,43154,641,0.685260523,0.275647905,0,0.449138029,0.034615824,0.080031967,0.124717433,,0.009544469,0,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,0,,,,,,,0,,,,,,,,,,,0,,0,,,,,,,0.002854207,,0,,,,,,,,,0,,,,,,0,,,,0,,,,,0,,,,0.008813792,,,,,,0,,,0,0.275647905,0.009544469,0,0.124717433
15367,2002,15,Saxony-Anhalt,62407,40142,39138,1004,0.643229125,0.312565393,0,0.435254845,0.027029047,0.062328733,0.119675153,,0.006975238,0,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,0,,,,,,,0,,,,,,,,,,,0,,0,,,,,,,0.002790095,,0,,,,,,,,,0,,,,,,0,,,,0,,,,,0,,,,0.008370285,,,,,,0,,,0,0.312565393,0.006975238,0,0.119675153
15369,2002,15,Saxony-Anhalt,78705,56604,55807,797,0.719191919,0.28077521,0,0.451876192,0.033902198,0.07172638,0.124213836,,0.010228959,0,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,0,,,,,,,0,,,,,,,,,,,0,,0,,,,,,,0.004063317,,0,,,,,,,,,0,,,,,,0,,,,0,,,,,0,,,,0.00913363,,,,,,0,,,0,0.28077521,0.010228959,0,0.124213836
15370,2002,15,Saxony-Anhalt,80539,55947,55170,777,0.694657247,0.278620838,0,0.440774304,0.03126173,0.074070102,0.139203174,,0.009223015,0,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,0,,,,,,,0,,,,,,,,,,,0,,0,,,,,,,0.005058359,,0,,,,,,,,,0,,,,,,0,,,,0,,,,,0,,,,0.007900334,,,,,,0,,,0,0.278620838,0.009223015,0,0.139203174
16051,2002,16,Thuringia,161977,121524,120183,1341,0.750254666,0.240882459,0,0.405360258,0.067550443,0.053438004,0.188160363,,0.00533228,0.005760179,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,0,,,,,,,0,,,,,,,,,,,0,,0,,,,,,,0.005513314,,0,,,,,,,,,0.00175274,,,,,,0,,,,0,,,,,0.015215102,,,,0,,,,,,0,,,0,0.240882459,0.011092459,0,0.188160363
16052,2002,16,Thuringia,90008,66519,65641,878,0.739034308,0.236759422,0,0.386791744,0.037929013,0.054240142,0.226747245,,0.019663555,0.003427592,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,0,,,,,,,0,,,,,,,,,,,0,,0,,,,,,,0.008493814,,0,,,,,,,,,0.001743863,,,,,,0,,,,0,,,,,0.011004375,,,,0,,,,,,0,,,0,0.236759422,0.023091147,0,0.226747245
16053,2002,16,Thuringia,80414,62286,61711,575,0.774566618,0.215826992,0,0.405243554,0.096650933,0.0663552,0.174870757,,0.006951803,0.007064188,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,0,,,,,,,0,,,,,,,,,,,0,,0,,,,,,,0.004077963,,0,,,,,,,,,0.002071091,,,,,,0,,,,0,,,,,0.01165591,,,,0,,,,,,0,,,0,0.215826992,0.014015991,0,0.174870757
16054,2002,16,Thuringia,37995,27785,27453,332,0.731280432,0.235090876,0,0.390570452,0.038977866,0.056361346,0.241065323,,0.008241857,0.004822746,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,0,,,,,,,0,,,,,,,,,,,0,,0,,,,,,,0.003275148,,0,,,,,,,,,0.001835523,,,,,,0,,,,0,,,,,0.007809969,,,,0,,,,,,0,,,0,0.235090876,0.013064603,0,0.241065323
16055,2002,16,Thuringia,50819,38460,37992,468,0.756803558,0.247295892,0,0.385335413,0.101560062,0.057020281,0.160972439,,0.005356214,0.014976599,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,0,,,,,,,0,,,,,,,,,,,0,,0,,,,,,,0.004576183,,0,,,,,,,,,0.002132085,,,,,,0,,,,0,,,,,0.008606344,,,,0,,,,,,0,,,0,0.247295892,0.020332813,0,0.160972439
16056,2002,16,Thuringia,36279,26529,26219,310,0.731249483,0.235251988,0,0.441403747,0.054468695,0.052470881,0.165931622,,0.005201855,0.005729579,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,0,,,,,,,0,,,,,,,,,,,0,,0,,,,,,,0.005955747,,0,,,,,,,,,0.003090957,,,,,,0,,,,0,,,,,0.018809605,,,,0,,,,,,0,,,0,0.235251988,0.010931434,0,0.165931622
16061,2002,16,Thuringia,88975,69460,68527,933,0.780668727,0.471998272,0,0.302029945,0.031226605,0.061315865,0.087129283,,0.006464152,0.005211633,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,0,,,,,,,0,,,,,,,,,,,0,,0,,,,,,,0.002505039,,0,,,,,,,,,0.008292542,,,,,,0,,,,0,,,,,0.010394472,,,,0,,,,,,0,,,0,0.471998272,0.011675785,0,0.087129283
16062,2002,16,Thuringia,79275,58377,57566,811,0.736385998,0.259434366,0,0.435942238,0.035767511,0.052092434,0.174263837,,0.007263134,0.005875602,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,0,,,,,,,0,,,,,,,,,,,0,,0,,,,,,,0.002500985,,0,,,,,,,,,0.002569505,,,,,,0,,,,0,,,,,0.010397931,,,,0,,,,,,0,,,0,0.259434366,0.013138736,0,0.174263837
16063,2002,16,Thuringia,117505,88301,87035,1266,0.751465895,0.30646312,0,0.413064405,0.033702903,0.053351604,0.144845472,,0.008267177,0.00788213,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,0,,,,,,,0,,,,,,,,,,,0,,0,,,,,,,0.002536778,,0,,,,,,,,,0.001483562,,,,,,0,,,,0,,,,,0.014065526,,,,0,,,,,,0,,,0,0.30646312,0.016149307,0,0.144845472
16064,2002,16,Thuringia,95314,70600,69411,1189,0.740709654,0.310807365,0,0.392776204,0.035,0.060042493,0.152422096,,0.007223796,0.007393768,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,0,,,,,,,0,,,,,,,,,,,0,,0,,,,,,,0.003243626,,0,,,,,,,,,0.001473088,,,,,,0,,,,0,,,,,0.012776204,,,,0,,,,,,0,,,0,0.310807365,0.014617564,0,0.152422096
16065,2002,16,Thuringia,76122,54849,53905,944,0.720540711,0.273587486,0,0.418549108,0.029098069,0.050848694,0.177086182,,0.009899907,0.006709329,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,0,,,,,,,0,,,,,,,,,,,0,,0,,,,,,,0.003299969,,0,,,,,,,,,0.001495014,,,,,,0,,,,0,,,,,0.012215355,,,,0,,,,,,0,,,0,0.273587486,0.016609236,0,0.177086182
16066,2002,16,Thuringia,117541,86472,85152,1320,0.735675211,0.30340457,0,0.386761032,0.037237487,0.054260339,0.173212138,,0.00688084,0.00677676,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,0,,,,,,,0,,,,,,,,,,,0,,0,,,,,,,0.002740772,,0,,,,,,,,,0.001584328,,,,,,0,,,,0,,,,,0.011876677,,,,0,,,,,,0,,,0,0.30340457,0.0136576,0,0.173212138
16067,2002,16,Thuringia,121105,90417,89176,1241,0.746600058,0.291803533,0,0.405266709,0.037824745,0.058373978,0.154583762,,0.007697667,0.007885685,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,0,,,,,,,0,,,,,,,,,,,0,,0,,,,,,,0.005176018,,0,,,,,,,,,0.002698608,,,,,,0,,,,0,,,,,0.014964,,,,0,,,,,,0,,,0,0.291803533,0.015583353,0,0.154583762
16068,2002,16,Thuringia,65670,48349,47470,879,0.736241815,0.299820058,0,0.383710108,0.034023454,0.06258661,0.163602143,,0.00903845,0.00918323,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,0,,,,,,,0,,,,,,,,,,,0,,0,,,,,,,0.003454053,,0,,,,,,,,,0.001509855,,,,,,0,,,,0,,,,,0.014891725,,,,0,,,,,,0,,,0,0.299820058,0.01822168,0,0.163602143
16069,2002,16,Thuringia,60147,45065,44468,597,0.749247677,0.302407633,0,0.399289915,0.027160768,0.053056696,0.175080439,,0.008143792,0.010629091,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,0,,,,,,,0,,,,,,,,,,,0,,0,,,,,,,0.002063686,,0,,,,,,,,,0.001619882,,,,,,0,,,,0,,,,,0.007300566,,,,0,,,,,,0,,,0,0.302407633,0.018772884,0,0.175080439
16070,2002,16,Thuringia,98996,75589,74489,1100,0.763556103,0.298548731,0,0.391432616,0.0383786,0.055762082,0.165791319,,0.008030269,0.006760243,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,0,,,,,,,0,,,,,,,,,,,0,,0,,,,,,,0.004299567,,0,,,,,,,,,0.001905039,,,,,,0,,,,0,,,,,0.014539153,,,,0,,,,,,0,,,0,0.298548731,0.014790512,0,0.165791319
16071,2002,16,Thuringia,73324,55702,54806,896,0.759669412,0.303382284,0,0.378370615,0.040806434,0.067699544,0.152238699,,0.008832717,0.012997738,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,0,,,,,,,0,,,,,,,,,,,0,,0,,,,,,,0.004757459,,0,,,,,,,,,0.001525978,,,,,,0,,,,0,,,,,0.013302933,,,,0,,,,,,0,,,0,0.303382284,0.021830455,0,0.152238699
16072,2002,16,Thuringia,56229,41270,40725,545,0.733962902,0.303368064,0,0.389314272,0.027138357,0.044342137,0.193845408,,0.010564575,0.008941119,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,0,,,,,,,0,,,,,,,,,,,0,,0,,,,,,,0.002059607,,0,,,,,,,,,0.001259995,,,,,,0,,,,0,,,,,0.005960746,,,,0,,,,,,0,,,0,0.303368064,0.019505694,0,0.193845408
16073,2002,16,Thuringia,107626,80338,79129,1209,0.746455317,0.287460479,0,0.397234186,0.033881849,0.056361871,0.169122956,,0.013094675,0.010206876,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,0,,,,,,,0,,,,,,,,,,,0,,0,,,,,,,0.003945829,,0,,,,,,,,,0.001692848,,,,,,0,,,,0,,,,,0.011949513,,,,0,,,,,,0,,,0,0.287460479,0.023301551,0,0.169122956
16074,2002,16,Thuringia,76093,58520,57702,818,0.769058915,0.286466165,0,0.392207792,0.035406699,0.066097061,0.166045796,,0.011226931,0.008116883,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,0,,,,,,,0,,,,,,,,,,,0,,0,,,,,,,0.00430622,,0,,,,,,,,,0.001674641,,,,,,0,,,,0,,,,,0.014473684,,,,0,,,,,,0,,,0,0.286466165,0.019343814,0,0.166045796
16075,2002,16,Thuringia,79540,60149,59356,793,0.756210712,0.294817869,0,0.395783804,0.032851751,0.05769007,0.167899716,,0.012651914,0.008761575,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,0,,,,,,,0,,,,,,,,,,,0,,0,,,,,,,0.003607708,,0,,,,,,,,,0.001911919,,,,,,0,,,,0,,,,,0.010839748,,,,0,,,,,,0,,,0,0.294817869,0.02141349,0,0.167899716
16076,2002,16,Thuringia,101063,76833,75715,1118,0.760248558,0.30397095,0,0.381073237,0.034008824,0.067692268,0.158122161,,0.013067302,0.007692007,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,0,,,,,,,0,,,,,,,,,,,0,,0,,,,,,,0.004828654,,0,,,,,,,,,0.002017362,,,,,,0,,,,0,,,,,0.012976195,,,,0,,,,,,0,,,0,0.30397095,0.020759309,0,0.158122161
16077,2002,16,Thuringia,93361,66947,65868,1079,0.717076724,0.295711533,0,0.391503727,0.031771401,0.062542011,0.162053565,,0.012696611,0.008783067,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,0,,,,,,,0,,,,,,,,,,,0,,0,,,,,,,0.004839649,,0,,,,,,,,,0.001583342,,,,,,0,,,,0,,,,,0.012397867,,,,0,,,,,,0,,,0,0.295711533,0.021479678,0,0.162053565
