Country Name,Country Code,Indicator Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Pacific island small states,PSS,"Life expectancy at birth, total (years)",54.9327690183309,55.4739194346034,56.0633400443326,56.6347430751547,56.8174632470421,57.8822152586715,58.2811202716708,58.583216013542,59.0753240444586,59.2707784484839,59.7238453421264,60.0905410435044,60.33925414676,60.2171181628336,60.7610584071697,60.9573558684819,61.7153836020704,62.1451428313143,62.6361500980742,62.558034413465,62.7968232016204,62.9126548854131,63.0472054302319,63.5345023789867,63.8161524409801,64.2798024591949,64.2700212799143,64.6139925518575,65.1117846695863,65.4218695734462,65.4079695743484,65.712646615018,65.8184307733139,65.9809205557246,66.2175038703264,66.3962764207464,66.5580295814554,66.6807208082094,66.8765066591632,66.999001761912,66.8914832838297,67.0167243338519,66.7584824574172,66.9599297545214,67.1038169577792,67.2332794133166,67.3577049121232,67.3668379536838,67.5747311016589,67.4527929020498,67.9059171883101,68.0222810195532,67.6660532253593,68.0054625635405,68.0376132124002,68.1166096033138,68.2856508563666,68.5192875005129,68.5825887890247,68.6421578303985,68.3568108792759,67.4810209240703,69.1004348993561,69.2745949035856
Post-demographic dividend,PST,"Life expectancy at birth, total (years)",68.8399200533405,69.2688281977515,69.2703494749647,69.444966986002,69.8899746188658,69.9655681168663,70.1417541718071,70.5859707055814,70.3989176622243,70.5519226992632,70.8485134676882,71.1394974898806,71.3541322725004,71.5095030685449,71.8692328583235,72.155310229648,72.4149061630143,72.8043725845809,72.9422374499268,73.2767101491464,73.3189938394268,73.6518467661203,73.9750726994584,74.0735190567252,74.3583522324779,74.4975404732636,74.7603390194632,75.0383219389569,75.1354402525022,75.3645532807694,75.473991731623,75.6090759076253,75.7166150305185,75.7231520791668,76.0312406656581,76.0734629753437,76.4365491203333,76.7755552244692,76.9698452316563,77.092735203919,77.3513756471437,77.6340698596268,77.771842585777,77.8873480039422,78.3070690267903,78.410884260835,78.7291498117515,78.9805173339684,79.1456240590947,79.4684041481196,79.6785405516336,79.9443824717695,80.088710974095,80.273441566298,80.5390454613178,80.4400997313335,80.6112411501517,80.6650553844053,80.7442826647034,80.9700846681541,80.0658791727843,79.7955238788416,80.1977878300116,80.8230563837636
French Polynesia,PYF,"Life expectancy at birth, total (years)",59.445,59.85,60.201,60.514,60.797,61.069,61.353,61.645,61.931,62.214,62.495,62.782,63.082,63.401,63.778,64.249,64.761,65.31,65.891,66.612,67.405,68.157,68.922,69.702,70.559,71.203,71.967,72.448,73.088,73.494,73.908,74.295,74.746,75.191,75.65,76.243,76.813,77.38,77.842,78.574,79,79.316,79.544,79.71,79.829,79.951,80.1,80.328,80.587,80.867,81.141,81.434,81.695,81.935,82.151,82.339,82.555,82.774,82.985,83.195,82.459,79.571,83.859,84.07
Qatar,QAT,"Life expectancy at birth, total (years)",57.773,58.502,59.226,59.96,60.7,61.441,62.171,62.884,63.577,64.246,64.889,65.49,66.07,66.629,67.165,67.679,68.172,68.639,69.083,69.507,69.915,70.313,70.704,71.089,71.465,71.831,72.184,72.52,72.836,73.131,73.405,73.654,73.876,74.071,74.245,74.404,74.558,74.713,74.872,75.048,75.25,75.486,75.766,76.097,76.484,76.909,77.323,77.741,78.262,78.837,79.444,79.994,80.499,80.974,81.395,81.785,82.147,82.458,82.714,82.945,80.409,81.083,81.857,82.368
Romania,ROU,"Life expectancy at birth, total (years)",65.8605365853659,65.8771463414634,65.2556585365854,67.0717073170732,67.8451219512195,67.7072682926829,68.8976585365854,67.5159512195122,67.5603658536585,66.6920731707317,67.4824146341464,68.5041463414634,68.470243902439,69.0056097560976,69.499756097561,69.6139024390244,69.6987804878049,69.7419512195122,69.4804878048781,69.1531707317073,69.0909756097561,69.3682926829268,69.5317073170732,69.7263414634147,69.6587804878049,69.7068292682927,69.4963414634146,69.2268292682927,69.3880487804878,69.5307317073171,69.7412195121951,69.7843902439024,69.7843902439024,69.5634146341464,69.509756097561,69.4560975609756,69.1048780487805,69.0048780487805,69.8073170731708,70.5121951219512,71.1634146341463,71.1609756097561,71.009756097561,71.309756097561,71.5609756097561,71.9121951219512,72.1634146341463,72.5658536585366,72.5658536585366,73.309756097561,73.4585365853659,74.409756097561,74.4121951219512,75.0634146341463,74.909756097561,74.9121951219512,75.209756097561,75.209756097561,75.3585365853659,75.6073170731707,74.2536585365854,72.809756097561,75.1536585365854,76.6073170731707
Russian Federation,RUS,"Life expectancy at birth, total (years)",67.5261219512195,67.7827317073171,67.6988536585366,68.2745853658537,68.7147317073171,68.5063902439025,68.5857073170732,68.4269024390244,68.3152926829268,67.9122682926829,68.1336585365854,68.3765853658537,68.3085365853659,68.2946341463415,68.320243902439,67.7239024390244,67.4875609756098,67.3763414634146,67.3909756097561,67.1143902439024,67.0339024390244,67.2639024390244,67.8060975609756,67.6526829268293,67.2026829268293,67.8568292682927,69.389756097561,69.44,69.4643902439024,69.1717073170732,68.8860975609756,68.4743902439024,66.8731707317073,64.9358536585366,64.4670731707317,64.6907317073171,65.8541463414634,66.6987804878049,67.029756097561,65.9821951219512,65.4836585365854,65.3834146341463,65.1287804878049,65.0275609756098,65.4709756097561,65.529756097561,66.7275609756098,67.5868292682927,67.9492682926829,68.6846341463415,68.8412195121951,69.6839024390244,70.0721951219512,70.5787804878049,70.7436585365854,71.1834146341463,71.6512195121951,72.4514634146342,72.6621951219512,73.0839024390244,71.3387804878049,69.900243902439,72.5456097560976,73.2546341463415
Rwanda,RWA,"Life expectancy at birth, total (years)",47.022,47.458,47.802,43.998,48.131,48.203,48.084,47.987,47.731,47.437,47.116,46.755,46.343,45.944,45.566,45.324,45.312,45.579,46.165,47.087,48.122,49.216,50.188,50.944,51.445,51.704,51.706,51.465,50.914,49.485,47.763,46.243,44.397,42.937,12.158,41.518,42.486,41.978,43.099,45.749,47.798,49.49,51.262,53.529,55.52,56.968,58.342,59.504,60.641,61.813,62.804,63.476,64.189,64.651,65.088,65.419,65.733,66.14,66.354,66.691,66.953,66.85,67.528,67.785
South Asia,SAS,"Life expectancy at birth, total (years)",45.5847588043855,45.8783720172752,46.2503760431791,46.5383740922089,46.9081118471866,45.8384667855239,46.3047754098716,46.625128808535,48.1648330098961,48.4984203842372,48.1392393573673,46.6849157165649,49.4510270246545,49.8567012037096,50.3588160401222,50.9170029754766,51.4312144791619,51.9303839573028,52.4943779205513,53.0633065883042,53.6107546114151,54.1561519201744,54.6883182010921,55.2088462287673,55.7095935881379,56.1693922205464,56.6763008968854,57.1271988267727,57.5562821301481,57.9676675968098,58.406615379707,58.5496193401874,59.2393230868812,59.6399172274896,60.0784359785787,60.4870544448028,60.9188482954284,61.3682134088457,61.8215419198501,62.2946275399582,62.8036305165364,63.2621106390743,63.7751981046195,64.2408303344517,64.5911610689622,65.131596636791,65.5691020177667,65.9890229742236,66.4314116387286,66.84109704634,67.3525068406787,67.8108394834024,68.2629615309516,68.6853288301062,69.1208563538772,69.5110334122263,69.9184707063298,70.2904723380061,70.6523573971364,70.9975623145981,70.3622206982499,67.8215299767513,72.0115731308447,72.3247648783903
Saudi Arabia,SAU,"Life expectancy at birth, total (years)",45.31,45.88,46.469,47.086,47.732,48.436,49.187,49.994,50.857,51.773,52.729,53.727,54.742,55.765,56.785,57.78,58.782,59.749,60.685,61.518,62.444,63.252,64.008,64.719,65.391,66.027,66.648,67.242,67.814,68.359,68.874,69.341,69.799,70.208,70.587,70.944,71.288,71.624,71.957,72.29,72.607,72.951,73.296,73.657,74.027,74.4,74.762,75.066,75.301,75.447,75.616,75.808,76.09,76.517,77.116,77.776,78.354,78.721,78.75,78.313,77.596,77.089,77.31,78.732
Sudan,SDN,"Life expectancy at birth, total (years)",49.566,49.964,50.419,50.816,50.879,51.031,51.253,51.495,51.762,52.04,52.294,52.541,52.803,52.988,53.156,53.31,53.342,53.522,53.29,53.374,54.072,54.369,54.375,49.562,49.807,50.014,54.558,54.747,54.984,54.883,55.497,55.553,55.952,56.102,57.022,57.447,57.638,58.058,58.308,58.607,58.946,59.264,59.308,58.319,56.773,57.226,60.4,61.442,61.261,62.676,62.979,63.181,63.427,63.443,63.99,64.375,64.677,65.146,65.501,65.803,65.124,64.46,65.695,66.331
Senegal,SEN,"Life expectancy at birth, total (years)",39.668,39.715,39.738,39.745,39.755,39.761,39.848,39.992,40.15,40.398,40.789,41.243,41.77,42.429,43.104,43.938,44.809,45.714,46.596,47.478,48.294,49.083,49.863,50.811,51.694,52.586,53.718,54.632,55.546,56.209,56.674,57.037,57.287,57.348,57.479,57.336,57.129,57.107,57.076,57.315,57.615,58.158,58.912,59.474,60.308,60.98,61.801,62.653,63.201,63.751,64.221,64.799,65.229,65.638,66.001,66.451,66.724,67.059,67.379,67.668,67.496,66.868,67.788,68.683
Singapore,SGP,"Life expectancy at birth, total (years)",65.5621951219512,65.9597073170732,66.3726341463415,66.7795365853659,67.0024146341463,67.2328536585366,67.5478292682927,67.6523902439025,67.9807804878049,68.3339756097561,68.724756097561,69.0002195121951,69.1635609756098,69.5304634146342,69.894512195122,70.405512195122,70.7470487804878,71.0261219512195,71.2835609756098,71.461756097561,72.190243902439,72.5878048780488,72.6878048780488,73.0365853658537,73.290243902439,73.890243902439,74.2463414634146,74.5487804878049,74.6975609756098,74.9463414634146,75.2951219512195,75.6463414634146,75.9463414634146,76.0463414634146,76.1975609756098,76.2951219512195,76.5951219512195,76.8975609756097,77.3,77.5512195121951,77.9512195121951,78.2512195121951,78.5512195121951,79.0390243902439,79.490243902439,79.990243902439,80.1414634146341,80.4414634146342,80.790243902439,81.2414634146342,81.5414634146342,81.7439024390244,81.9951219512195,82.2463414634147,82.4951219512195,82.7439024390244,82.8463414634146,83.0951219512195,83.2975609756098,83.5951219512195,83.5439024390244,83.0926829268293,82.8951219512195,82.8951219512195
Solomon Islands,SLB,"Life expectancy at birth, total (years)",47.683,48.336,49.037,49.815,50.583,51.406,52.256,53.059,54.142,55.099,56.061,57.015,57.913,58.777,59.611,58.404,61.153,61.528,62.536,63.134,63.669,64.077,64.456,64.771,65.049,65.288,64.718,65.683,65.866,66.051,66.194,66.357,66.471,66.558,66.661,66.717,66.739,66.768,66.89,67.001,67.116,67.237,67.35,67.479,67.628,67.79,67.968,67.845,68.336,68.397,68.669,68.824,68.961,69.007,68.984,69.323,69.501,69.652,69.806,69.981,69.258,68.89,70.409,70.528
Sierra Leone,SLE,"Life expectancy at birth, total (years)",33.09,33.633,34.155,34.705,35.298,35.93,36.64,37.281,37.761,38.23,38.619,39.104,39.505,39.96,40.412,40.99,41.425,41.826,42.192,42.53,42.839,43.086,43.302,43.455,43.561,43.556,43.502,43.748,43.765,43.741,43.72,43.287,43.451,43.428,42.808,42.579,43.528,43.649,42.714,41.962,44.834,45.448,46.174,46.784,47.485,48.306,49.547,50.024,50.693,51.312,51.927,52.594,53.159,54.051,54.281,55.454,56.937,57.761,59.059,59.593,59.694,60.26,61.275,61.786
El Salvador,SLV,"Life expectancy at birth, total (years)",48.292,48.633,49.001,49.38,49.75,50.208,50.672,50.844,50.837,51.279,51.364,51.665,51.956,52.782,52.891,53.422,54.375,54.047,54.709,53.805,48.589,50.889,53.342,54.373,56.571,58.031,59.329,59.402,59.977,61.254,61.981,62.542,62.944,63.998,64.47,64.903,65.48,66.248,66.655,67.285,67.711,67.965,68.526,68.792,69.295,69.336,69.612,69.82,70.138,70.359,70.909,71.192,71.42,71.225,71.144,70.952,70.908,71.007,71.384,71.725,70.244,69.941,71.969,72.099
San Marino,SMR,"Life expectancy at birth, total (years)",73.197,73.375,73.531,73.586,73.658,73.723,73.839,73.946,74.062,74.171,74.269,74.404,74.592,74.787,75.052,75.251,75.431,75.643,75.889,76.122,76.371,76.584,76.808,77.011,77.162,77.27,77.377,77.453,77.544,77.647,77.783,77.944,78.133,78.373,78.67,79.031,79.332,79.677,79.918,80.2,80.504,80.803,81.061,81.33,81.592,81.926,82.258,82.605,82.894,83.224,83.464,83.713,83.943,84.175,84.394,84.596,84.775,84.933,85.095,85.257,82.65,83.539,85.708,85.706
"Somalia, Fed. Rep.",SOM,"Life expectancy at birth, total (years)",43.543,43.667,43.972,44.194,44.393,44.631,44.843,45.051,45.254,45.453,45.644,45.837,46.032,46.224,44.259,44.49,44.727,47.004,47.013,47.405,47.611,47.817,48.02,48.23,48.438,48.279,48.431,49.002,43.933,46.648,46.896,25.418,25.034,50.551,50.303,50.65,50.524,50.278,50.755,50.611,50.747,50.829,50.82,50.721,50.685,50.894,50.915,50.885,51.456,52.101,48.9,32.453,49.138,54.016,54.442,55.056,55.283,52.19,54.767,57.249,57.095,55.703,53.931,58.816
Serbia,SRB,"Life expectancy at birth, total (years)",65.5898536585366,66.1841951219512,66.9230487804878,67.2328780487805,67.879,68.6011463414634,69.3070731707317,69.9707317073171,69.9547804878049,69.9095609756098,69.6292926829268,69.6149024390244,69.8716341463415,70.381487804878,71.0062926829268,71.4935853658537,71.7468536585366,71.6648780487805,71.3456829268293,71.0845853658537,70.9969756097561,71.0449268292683,70.9744634146341,71.032512195122,71.0908780487805,71.3633414634146,71.5618292682927,71.7754878048781,71.9700487804878,72.258756097561,72.1552682926829,71.8760487804878,71.5688292682927,71.7946829268293,72.2040243902439,72.6157317073171,72.7948536585366,72.8280975609756,72.1948780487805,69.9271463414634,71.5829268292683,72.2341463414634,72.2853658536585,72.4365853658537,72.6829268292683,72.8341463414634,73.3853658536585,73.6317073170732,73.8853658536585,73.9853658536585,74.3365853658537,74.5365853658537,74.8365853658537,75.1853658536585,75.3365853658537,75.2878048780488,75.6878048780488,75.5390243902439,75.890243902439,75.9365853658537,74.4780487804878,72.780487804878,75.2365853658537,76.2209756097561
Sub-Saharan Africa (excluding high income),SSA,"Life expectancy at birth, total (years)",41.6140959518659,41.883595055599,42.4109044904165,42.674031749391,43.0127128107194,43.290127899967,43.6233125785538,43.7072282724043,44.2307050949993,44.5323271071233,45.0431223219481,45.3867659696911,45.6090939998956,46.2162315029734,46.6872427216433,47.0878756401893,47.5876220950202,48.0411929960374,48.3356422975936,48.7260141460652,49.0940889963071,49.3690023644446,49.6518228789762,49.5492539623599,49.6472616658622,49.872703190314,50.2593468898719,50.2740727974803,50.2768744740741,50.5968400732899,50.5280830180809,50.2644714242388,50.1708162182593,50.442527631122,50.3493238239877,50.7416017743956,50.6371814217565,50.7740198140676,50.6481616974327,51.1706008827801,51.7265175611419,52.0461193591249,52.3851323744449,52.8195933741308,53.3008170562853,53.838506011466,54.4971153374699,55.1150527827157,55.6778747022329,56.1020432787877,56.8122732906384,57.1199263048405,57.8637275594482,58.3281102187957,58.5396963590644,58.9244569362249,59.3199433875513,59.6367115940116,60.2582610385453,60.6065912895076,60.6222294256854,60.1774746494858,61.2833535992957,62.0653555476155
South Sudan,SSD,"Life expectancy at birth, total (years)",28.054,28.278,28.506,28.249,32.458,28.781,25.633,25.858,26.103,25.396,25.632,30.993,31.291,36.277,36.589,36.867,37.092,37.397,37.592,37.805,38.034,38.313,38.677,34.733,31.788,32.36,32.816,20.721,10.989,28.217,28.628,29.185,21.938,22.263,44.858,31.51,32.124,33.068,19.048,44.537,47.591,48.55,49.394,52.324,53.052,53.965,54.653,55.425,56.28,56.848,57.485,57.674,58.241,58.285,45.625,39.757,36.72,35.351,51.905,58.129,57.648,57.047,57.203,57.617
Sub-Saharan Africa,SSF,"Life expectancy at birth, total (years)",41.4298887419235,41.7287263390954,42.2375875851933,42.5168097817683,42.8510896648394,43.1164726168028,43.2228876153914,43.5439384775619,44.032026628393,44.3086800254961,44.7694765853369,45.09007091812,45.1796589281654,45.736173216604,45.9732500763121,46.3255594107969,47.0036478662147,47.4272046346911,47.7120083712455,48.1551440811002,48.5430503046262,48.8200984112774,49.1042093457257,48.382750114588,48.5119195187103,48.8073449381138,49.2139103725853,49.8883393110629,49.8679346475843,50.1510167097872,50.0362525535802,49.9323096320009,49.9010190613144,50.1822375532185,50.1198955189797,50.4948951919511,50.4514360464676,50.6238137510063,50.5660477844902,51.007162915265,51.6452445598305,51.9871852409843,52.3573943143863,52.8273758116531,53.3464613070226,53.8932697449503,54.5901258302239,55.263324559654,55.8873142457425,56.3679630366864,57.1070604462138,57.4734418430734,58.2281190131813,58.7179604310977,58.9855723923094,59.398721466191,59.8121001978138,60.1584015341066,60.7667275136709,61.1293218424873,61.1675270829902,60.7034363660672,61.8571795894802,62.6028071536951
Small states,SST,"Life expectancy at birth, total (years)",57.9428427174179,58.3708628859276,58.886099310976,59.0139253746901,59.4425202422448,60.0823514450236,60.3250553722639,60.5692100501792,60.7982686012724,60.9909845150376,61.3076956756887,61.5237472166203,61.7485263354406,62.0012122479617,61.2298049170236,61.6081624215837,61.9357697665411,62.1259964339902,62.1986460787079,62.4396806469697,63.0023015664447,63.208566296824,63.5128513789948,63.6894763823,64.0785702762979,64.3273770015488,64.5590631654757,64.903647442077,65.0979559983539,65.6276190934717,65.585573984719,65.6629094328245,65.6862994591054,65.7266880347173,65.6344676001217,65.7224503098331,65.9790280185203,66.018781748514,65.9979318054306,66.1245021369021,66.9881018420458,67.1751397089871,67.320533039585,67.5137796957376,67.7344645790668,68.0184220231352,68.2773677005452,68.5761118394504,68.9208192339965,69.2706797451225,69.6933118913694,70.0014375655617,70.2725959153837,70.6156980246326,70.8536154373809,71.1242805019157,71.3759850327933,71.6556194082547,71.8640735615265,72.0009607335469,71.8255552822673,70.7756825891382,72.3794678577605,72.8966788653862
Sao Tome and Principe,STP,"Life expectancy at birth, total (years)",43.564,45.193,46.843,48.4,49.739,51.072,52.309,53.449,54.491,55.4,56.267,56.965,57.448,57.896,58.262,58.561,58.782,58.979,59.141,59.273,59.361,59.432,59.533,59.679,59.893,60.139,57.605,60.663,60.808,59.731,60.707,60.792,60.706,60.618,60.552,60.536,60.576,60.648,60.785,60.976,61.207,61.5,61.826,62.158,62.56,62.434,63.041,63.336,63.448,63.669,63.867,64.122,64.505,64.93,65.478,66.023,66.563,67.074,67.602,68.043,67.979,68.026,69.237,69.718
Suriname,SUR,"Life expectancy at birth, total (years)",56.595,57.29,58.023,58.496,58.908,59.137,59.232,59.172,59.292,59.394,59.494,59.59,59.685,59.793,59.914,60.035,60.155,60.277,60.401,60.527,60.654,60.795,60.934,61.072,61.211,61.358,61.159,61.314,61.477,61.982,62.088,62.151,62.246,62.382,62.542,62.779,63.079,63.385,63.706,64.035,64.409,64.82,65.274,65.778,66.362,66.997,67.643,68.307,68.873,69.323,69.626,69.82,69.957,70.11,70.33,70.567,70.979,71.247,71.468,71.773,72.321,68.943,73.254,73.631
Slovak Republic,SVK,"Life expectancy at birth, total (years)",70.2697804878049,70.7239024390244,70.2702926829268,70.6334146341463,71.0198780487805,70.2352682926829,70.3774390243903,70.9255853658537,70.436756097561,69.7953902439024,69.7125853658537,69.8625609756098,70.2982195121951,70.0213902439024,70.1781707317073,70.3050487804878,70.4631951219512,70.4231219512195,70.4264390243902,70.7447317073171,70.4085365853659,70.6292682926829,70.6890243902439,70.4790243902439,70.7509756097561,70.7346341463415,71.0212195121951,71.0887804878049,71.2078048780488,71.0263414634146,70.9326829268293,70.8829268292683,71.7951219512195,72.4487804878049,72.3,72.2536585365854,72.6536585365854,72.7048780487805,72.5512195121951,72.9024390243902,73.0512195121951,73.4024390243903,73.6048780487805,73.6048780487805,73.9585365853659,73.9048780487805,74.2048780487805,74.2073170731707,74.7048780487805,74.909756097561,75.1121951219512,75.9585365853659,76.109756097561,76.4121951219512,76.8121951219512,76.5634146341463,77.1658536585366,77.1658536585366,77.2658536585366,77.6658536585366,76.8658536585366,74.6146341463415,76.9658536585366,78.0170731707317
Slovenia,SVN,"Life expectancy at birth, total (years)",68.9780487804878,68.9780487804878,68.9780487804878,68.6219512195122,68.6634146341463,68.3658536585366,69.0121951219512,69.3658536585366,68.9170731707317,68.3609756097561,68.609756097561,68.8341463414634,69.0585365853659,69.4048780487805,70.1609756097561,70.3585365853659,70.3073170731707,70.5560975609756,70.7024390243902,70.8536585365854,71.1048780487805,71.2048780487805,71.0536585365854,70.5414634146342,70.9024390243903,71.3512195121951,71.8024390243903,72.0024390243902,72.4463414634146,72.7048780487805,73.2048780487805,73.3536585365854,73.3048780487805,73.2536585365854,73.4048780487805,73.9585365853659,74.4585365853658,74.7073170731707,74.8073170731708,75.009756097561,75.4121951219512,75.7585365853659,76.0073170731707,76.8585365853659,77.2073170731707,77.6121951219512,78.0865853658537,78.5609756097561,78.7658536585366,78.9707317073171,79.4219512195122,79.9707317073171,80.1243902439024,80.3219512195122,81.0780487804878,80.7756097560976,81.1756097560976,81.0292682926829,81.3780487804878,81.5292682926829,80.5317073170732,80.6756097560976,81.2829268292683,81.9780487804878
Sweden,SWE,"Life expectancy at birth, total (years)",73.0056097560976,73.4743902439024,73.3504878048781,73.5553658536585,73.7331707317073,73.8617073170732,74.0785365853659,74.1224390243903,73.9729268292683,74.0848780487805,74.6492682926829,74.6239024390244,74.7180487804878,74.8673170731707,74.9804878048781,74.9846341463415,74.9692682926829,75.379756097561,75.4690243902439,75.5241463414634,75.7409756097561,76.0260975609756,76.3273170731707,76.5517073170732,76.8158536585366,76.6678048780488,76.9312195121951,77.0921951219512,76.9792682926829,77.7268292682927,77.5368292682927,77.6668292682927,77.9987804878049,78.0604878048781,78.650243902439,78.7404878048781,78.9590243902439,79.1975609756098,79.3390243902439,79.4414634146342,79.6439024390244,79.7951219512195,79.8463414634146,80.0951219512195,80.4975609756098,80.5463414634146,80.7487804878049,80.9,81.1,81.3512195121951,81.4512195121951,81.8024390243903,81.7048780487805,81.9560975609756,82.2536585365854,82.2048780487805,82.3073170731707,82.409756097561,82.5585365853659,83.109756097561,82.3560975609756,83.0560975609756,83.0585365853659,83.309756097561
Eswatini,SWZ,"Life expectancy at birth, total (years)",46.389,46.75,47.145,47.471,47.922,48.431,48.99,49.526,50.084,50.641,51.208,51.779,52.352,52.99,53.656,54.399,55.172,55.973,56.785,57.536,58.227,58.788,59.467,58.418,60.439,61.165,61.598,61.899,61.934,61.669,61.167,60.392,59.284,58.092,56.643,55.08,53.296,51.699,50.066,48.808,47.627,46.344,45.38,44.632,43.906,43.958,44.563,45.16,45.853,46.913,48.331,49.057,50.714,52.11,53.491,54.941,56.228,57.574,58.707,59.85,59.862,58.228,63.028,64.123
Sint Maarten (Dutch part),SXM,"Life expectancy at birth, total (years)",66.351,66.678,67.054,67.467,67.782,68.048,68.505,69.024,69.551,70.208,70.856,71.309,71.729,72.061,72.243,72.308,72.276,72.133,71.971,71.839,71.79,71.864,72.01,72.146,72.28,72.385,72.436,72.435,72.456,72.441,72.414,72.384,72.402,72.462,72.597,72.849,73.188,73.551,73.9,74.222,74.409,74.525,74.585,74.588,74.618,74.681,74.779,74.812,74.852,74.796,74.821,74.868,75.125,75.391,75.735,75.899,75.952,75.455,75.693,75.68,75.002,74.505,76.18,76.371
Seychelles,SYC,"Life expectancy at birth, total (years)",60.5314390243903,60.6061219512195,60.6882926829268,60.936756097561,61.1964146341464,61.4950975609756,61.727,62.1034634146342,62.6659512195122,63.2811219512195,63.992243902439,64.6586097560976,65.3703902439024,65.9660487804878,66.4828780487805,66.9132195121951,67.2967073170732,67.6752195121951,68.0320731707317,68.3445853658537,69.5975609756098,70.1878048780488,69.3243902439024,70.3829268292683,69.5536585365854,69.6975609756098,68.6560975609756,68.2365853658537,68.7024390243902,67.9707317073171,68.1073170731707,70.7121951219512,71.2146341463415,69.4682926829268,70.7292682926829,72.4829268292683,71.5609756097561,71.2121951219512,71.7463414634146,72.6682926829268,72.7780487804878,73.2536585365854,71.0878048780488,71.0292682926829,72.6609756097561,72.1317073170732,72.2170731707317,73.1439024390244,73.1634146341463,73.0829268292683,73.1975609756098,72.7243902439024,74.2756097560976,73.119512195122,73.2292682926829,74.2951219512195,74.309756097561,74.3,72.8414634146341,74.0463414634146,77.2365853658537,73.3975609756097,73.7024390243903,74.9585365853659
Syrian Arab Republic,SYR,"Life expectancy at birth, total (years)",52.723,53.652,54.569,55.394,56.17,56.901,57.55,58.045,59.118,59.844,60.608,61.334,61.969,60.826,63.441,64.187,64.844,65.398,65.932,66.244,66.545,64.598,60.839,67.35,67.723,68.048,68.415,68.797,69.172,69.486,69.83,70.075,70.243,70.309,70.296,70.209,70.156,70.158,70.237,70.507,70.856,71.296,71.742,72.188,72.494,72.797,73.04,73.256,73.368,73.496,73.542,72.259,66.206,65.146,65.492,63.265,65.19,65.651,67.371,70.97,71.944,72.418,72.79,72.12
Turks and Caicos Islands,TCA,"Life expectancy at birth, total (years)",56.292,57.087,57.742,58.426,59.119,59.806,60.441,61.039,61.586,62.135,62.689,63.256,63.76,64.228,64.731,65.201,65.607,66.025,66.432,66.772,67.108,67.439,67.747,68.069,68.386,68.669,68.99,69.3,69.619,69.916,70.218,70.54,70.887,71.194,71.575,71.948,72.328,72.713,73.113,73.531,73.972,74.409,74.843,75.262,75.63,75.954,76.197,76.427,76.084,76.672,76.784,76.87,76.969,77.1,77.212,77.321,77.437,77.505,77.596,77.691,77.499,77.234,77.918,78.008
Chad,TCD,"Life expectancy at birth, total (years)",39.216,39.421,39.608,39.893,40.12,40.05,40.089,40.393,40.702,41.019,41.386,40.869,41.922,42.399,42.601,42.736,42.687,42.884,43.017,43.239,43.452,43.497,43.91,44.446,44.732,45.315,45.598,43.071,46.352,46.434,45.074,46.596,46.777,47.002,47.08,47.453,47.551,47.762,47.802,47.934,47.937,48.306,48.36,48.609,48.687,48.86,48.747,49.21,49.503,49.828,50.107,50.426,50.765,51.051,51.141,51.32,51.603,51.875,52.447,52.993,53.082,53.136,54.528,55.069
East Asia & Pacific (IDA & IBRD countries),TEA,"Life expectancy at birth, total (years)",37.6087627658498,42.8910858220991,51.0883378832305,51.6887104308907,52.3384197593711,52.1687874308125,53.31083747888,54.2096539770638,54.7509307707098,55.5489147723591,56.2414919355644,57.0542179232734,57.6393408909489,58.5512779580457,59.1691881450862,59.9202862367276,60.2891742701396,61.3548956813247,61.9489305698585,62.6296880332687,63.1567595252831,63.6459429118303,64.1221435033479,64.6034816651287,65.0348840568245,65.4345332481052,65.7880180578551,66.1705125087584,66.515794255539,66.8586401713104,67.1059418173639,67.5238103908209,67.9602940182907,68.3913925018719,68.6976175849428,69.1413699380372,69.5404594603161,69.9134519791432,70.2501544733824,70.5482866109716,70.8650826611101,71.2077369930428,71.534352902059,71.8352733706059,71.8921244592524,72.440234089532,72.6983447331159,73.0450331089394,72.9707321912267,73.5161019563418,73.8065980873171,74.0266932049917,74.2971126258118,74.5190033698096,74.7479822020749,74.9777768374826,75.1832269955477,75.2671640185859,75.6101241544348,75.8042877234534,75.73384970547,75.3009806060199,75.9610347461336,75.9085643603807
