Country,PDOid,PDOnam,Registration,WineNam,Color,Category,Main_var,Second_var,Max_yield_hl,Max_yield_kg,Min_density,Info
IT,PDO-IT-A0567,Salice Salentino,12/31/1982 0:00,DOP Salice Salentino Rosso,Red,Wine,Negro Amaro N,Aglianico N; Aglianicone N; Barbera N; Bombino Nero N; Cabernet Franc N; Cabernet Sauvignon N; Calabrese N; Lacrima N; Lambrusco Maestri N; Malbech N; Malvasia Nera Di Basilicata N; Malvasia Nera Di Brindisi N; Malvasia Nera Di Lecce N; Merlot N; Montepulciano N; Negroamaro Precoce N; Notardomenico N; Ottavianello N; Petit Verdot N; Piedirosso N; Pinot Nero N; Primitivo N; Refosco Dal Peduncolo Rosso N; Sangiovese N; Susumaniello N; Syrah N; Uva Di Troia N,84,12000,3800,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000005017
IT,PDO-IT-A0567,Salice Salentino,12/31/1982 0:00,DOP Salice Salentino Rosso Negroamaro/Negro Amaro,Red,Wine,Negro Amaro N,Aglianico N; Aglianicone N; Barbera N; Bombino Nero N; Cabernet Franc N; Cabernet Sauvignon N; Calabrese N; Lacrima N; Lambrusco Maestri N; Malbech N; Malvasia Nera Di Basilicata N; Malvasia Nera Di Brindisi N; Malvasia Nera Di Lecce N; Merlot N; Montepulciano N; Negroamaro Precoce N; Notardomenico N; Ottavianello N; Petit Verdot N; Piedirosso N; Pinot Nero N; Primitivo N; Refosco Dal Peduncolo Rosso N; Sangiovese N; Susumaniello N; Syrah N; Uva Di Troia N,84,12000,3800,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000005017
IT,PDO-IT-A0567,Salice Salentino,12/31/1982 0:00,DOP Salice Salentino Rosato,Rosé,Wine,Negro Amaro N,Aglianico N; Aglianicone N; Barbera N; Bombino Nero N; Cabernet Franc N; Cabernet Sauvignon N; Calabrese N; Lacrima N; Lambrusco Maestri N; Malbech N; Malvasia Nera Di Basilicata N; Malvasia Nera Di Brindisi N; Malvasia Nera Di Lecce N; Merlot N; Montepulciano N; Negroamaro Precoce N; Notardomenico N; Ottavianello N; Petit Verdot N; Piedirosso N; Pinot Nero N; Primitivo N; Refosco Dal Peduncolo Rosso N; Sangiovese N; Susumaniello N; Syrah N; Uva Di Troia N,60,12000,3800,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000005017
IT,PDO-IT-A0567,Salice Salentino,12/31/1982 0:00,DOP Salice Salentino Rosato,Rosé,Sparkling Wine,Negro Amaro N,Aglianico N; Aglianicone N; Barbera N; Bombino Nero N; Cabernet Franc N; Cabernet Sauvignon N; Calabrese N; Lacrima N; Lambrusco Maestri N; Malbech N; Malvasia Nera Di Basilicata N; Malvasia Nera Di Brindisi N; Malvasia Nera Di Lecce N; Merlot N; Montepulciano N; Negroamaro Precoce N; Notardomenico N; Ottavianello N; Petit Verdot N; Piedirosso N; Pinot Nero N; Primitivo N; Refosco Dal Peduncolo Rosso N; Sangiovese N; Susumaniello N; Syrah N; Uva Di Troia N,60,12000,3800,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000005017
IT,PDO-IT-A0567,Salice Salentino,12/31/1982 0:00,DOP Salice Salentino Rosato Negroamaro/Negro Amaro,Rosé,Wine,Negro Amaro N,Aglianico N; Aglianicone N; Barbera N; Bombino Nero N; Cabernet Franc N; Cabernet Sauvignon N; Calabrese N; Lacrima N; Lambrusco Maestri N; Malbech N; Malvasia Nera Di Basilicata N; Malvasia Nera Di Brindisi N; Malvasia Nera Di Lecce N; Merlot N; Montepulciano N; Negroamaro Precoce N; Notardomenico N; Ottavianello N; Petit Verdot N; Piedirosso N; Pinot Nero N; Primitivo N; Refosco Dal Peduncolo Rosso N; Sangiovese N; Susumaniello N; Syrah N; Uva Di Troia N,60,12000,3800,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000005017
IT,PDO-IT-A0567,Salice Salentino,12/31/1982 0:00,DOP Salice Salentino Rosato Negroamaro/Negro Amaro,Rosé,Sparkling Wine,Negro Amaro N,Aglianico N; Aglianicone N; Barbera N; Bombino Nero N; Cabernet Franc N; Cabernet Sauvignon N; Calabrese N; Lacrima N; Lambrusco Maestri N; Malbech N; Malvasia Nera Di Basilicata N; Malvasia Nera Di Brindisi N; Malvasia Nera Di Lecce N; Merlot N; Montepulciano N; Negroamaro Precoce N; Notardomenico N; Ottavianello N; Petit Verdot N; Piedirosso N; Pinot Nero N; Primitivo N; Refosco Dal Peduncolo Rosso N; Sangiovese N; Susumaniello N; Syrah N; Uva Di Troia N,60,12000,3800,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000005017
IT,PDO-IT-A0567,Salice Salentino,12/31/1982 0:00,DOP Salice Salentino Aleatico Riserva,Red,Wine,Aléatico N,Malvasia N; Negro Amaro N; Primitivo N,70,10000,3800,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000005017
IT,PDO-IT-A0567,Salice Salentino,12/31/1982 0:00,DOP Salice Salentino Aleatico Dolce,Red,Wine,Aléatico N,Malvasia N; Negro Amaro N; Primitivo N,70,10000,3800,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000005017
IT,PDO-IT-A0567,Salice Salentino,12/31/1982 0:00,DOP Salice Salentino Aleatico Liquoroso Dolce,Red,Liqueur Wine,Aléatico N,Malvasia N; Negro Amaro N; Primitivo N,70,10000,3800,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000005017
IT,PDO-IT-A0567,Salice Salentino,12/31/1982 0:00,DOP Salice Salentino Aleatico Liquoroso Riserva,Red,Liqueur Wine,Aléatico N,Malvasia N; Negro Amaro N; Primitivo N,70,10000,3800,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000005017
IT,PDO-IT-A0567,Salice Salentino,12/31/1982 0:00,DOP Salice Salentino Bianco,White,Wine,Chardonnay B,Asprinio Bianco B; Bianco D'Alessano B; Bombino Bianco B; Falanghina B; Fiano B; Francavidda B; Garganega B; Greco B; Greco Bianco; Grillo B; Malvasia Bianca B; Malvasia Bianca Di Candia B; Malvasia Bianca Lunga B; Manzoni Bianco B; Maresco B; Minutolo B; Pampanuto B; Pinot Bianco B; Riesling Italico B; Riesling Renano B; Sauvignon B; Semillon B; Sylvaner Verde B; Trebbiano Giallo B; Trebbiano Toscano B; Verdeca B; Verdicchio Bianco B; Vermentino B,84,12000,3800,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000005017
IT,PDO-IT-A0567,Salice Salentino,12/31/1982 0:00,DOP Salice Salentino Bianco,White,Sparkling Wine,Chardonnay B,Asprinio Bianco B; Bianco D'Alessano B; Bombino Bianco B; Falanghina B; Fiano B; Francavidda B; Garganega B; Greco B; Greco Bianco; Grillo B; Malvasia Bianca B; Malvasia Bianca Di Candia B; Malvasia Bianca Lunga B; Manzoni Bianco B; Maresco B; Minutolo B; Pampanuto B; Pinot Bianco B; Riesling Italico B; Riesling Renano B; Sauvignon B; Semillon B; Sylvaner Verde B; Trebbiano Giallo B; Trebbiano Toscano B; Verdeca B; Verdicchio Bianco B; Vermentino B,84,12000,3800,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000005017
IT,PDO-IT-A0567,Salice Salentino,12/31/1982 0:00,DOP Salice Salentino Chardonnay,White,Wine,Chardonnay B,Asprinio Bianco B; Bianco D'Alessano B; Bombino Bianco B; Falanghina B; Fiano B; Francavidda B; Garganega B; Greco B; Greco Bianco; Grillo B; Malvasia Bianca B; Malvasia Bianca Di Candia B; Malvasia Bianca Lunga B; Manzoni Bianco B; Maresco B; Minutolo B; Pampanuto B; Pinot Bianco B; Riesling Italico B; Riesling Renano B; Sauvignon B; Semillon B; Sylvaner Verde B; Trebbiano Giallo B; Trebbiano Toscano B; Verdeca B; Verdicchio Bianco B; Vermentino B,84,12000,3800,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000005017
IT,PDO-IT-A0567,Salice Salentino,12/31/1982 0:00,DOP Salice Salentino Chardonnay,White,Sparkling Wine,Chardonnay B,Asprinio Bianco B; Bianco D'Alessano B; Bombino Bianco B; Falanghina B; Fiano B; Francavidda B; Garganega B; Greco B; Greco Bianco; Grillo B; Malvasia Bianca B; Malvasia Bianca Di Candia B; Malvasia Bianca Lunga B; Manzoni Bianco B; Maresco B; Minutolo B; Pampanuto B; Pinot Bianco B; Riesling Italico B; Riesling Renano B; Sauvignon B; Semillon B; Sylvaner Verde B; Trebbiano Giallo B; Trebbiano Toscano B; Verdeca B; Verdicchio Bianco B; Vermentino B,84,12000,3800,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000005017
IT,PDO-IT-A0567,Salice Salentino,12/31/1982 0:00,DOP Salice Salentino Fiano,White,Wine,Fiano B,Asprinio Bianco B; Bianco D'Alessano B; Bombino Bianco B; Falanghina B; Francavidda B; Garganega B; Greco B; Greco Bianco; Grillo B; Malvasia Bianca B; Malvasia Bianca Di Candia B; Malvasia Bianca Lunga B; Manzoni Bianco B; Maresco B; Minutolo B; Pampanuto B; Pinot Bianco B; Riesling Italico B; Riesling Renano B; Sauvignon B; Semillon B; Sylvaner Verde B; Trebbiano Giallo B; Trebbiano Toscano B; Verdeca B; Verdicchio Bianco B; Vermentino B,84,12000,3800,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000005017
IT,PDO-IT-A0567,Salice Salentino,12/31/1982 0:00,DOP Salice Salentino Fiano,White,Sparkling Wine,Fiano B,Asprinio Bianco B; Bianco D'Alessano B; Bombino Bianco B; Falanghina B; Francavidda B; Garganega B; Greco B; Greco Bianco; Grillo B; Malvasia Bianca B; Malvasia Bianca Di Candia B; Malvasia Bianca Lunga B; Manzoni Bianco B; Maresco B; Minutolo B; Pampanuto B; Pinot Bianco B; Riesling Italico B; Riesling Renano B; Sauvignon B; Semillon B; Sylvaner Verde B; Trebbiano Giallo B; Trebbiano Toscano B; Verdeca B; Verdicchio Bianco B; Vermentino B,84,12000,3800,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000005017
IT,PDO-IT-A0567,Salice Salentino,12/31/1982 0:00,DOP Salice Salentino Pinot Bianco,White,Wine,Pinot Bianco B,Asprinio Bianco B; Bianco D'Alessano B; Bombino Bianco B; Falanghina B; Fiano B; Francavidda B; Garganega B; Greco B; Greco Bianco; Grillo B; Malvasia Bianca B; Malvasia Bianca Di Candia B; Malvasia Bianca Lunga B; Manzoni Bianco B; Maresco B; Minutolo B; Pampanuto B; Riesling Italico B; Riesling Renano B; Sauvignon B; Semillon B; Sylvaner Verde B; Trebbiano Giallo B; Trebbiano Toscano B; Verdeca B; Verdicchio Bianco B; Vermentino B,84,12000,3800,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000005017
IT,PDO-IT-A0567,Salice Salentino,12/31/1982 0:00,DOP Salice Salentino Pinot Bianco,White,Sparkling Wine,Pinot Bianco B,Asprinio Bianco B; Bianco D'Alessano B; Bombino Bianco B; Falanghina B; Fiano B; Francavidda B; Garganega B; Greco B; Greco Bianco; Grillo B; Malvasia Bianca B; Malvasia Bianca Di Candia B; Malvasia Bianca Lunga B; Manzoni Bianco B; Maresco B; Minutolo B; Pampanuto B; Riesling Italico B; Riesling Renano B; Sauvignon B; Semillon B; Sylvaner Verde B; Trebbiano Giallo B; Trebbiano Toscano B; Verdeca B; Verdicchio Bianco B; Vermentino B,84,12000,3800,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000005017
IT,PDO-IT-A0567,Salice Salentino,12/31/1982 0:00,DOP Salice Salentino Rosso Riserva,Red,Wine,Negro Amaro N,Aglianico N; Aglianicone N; Barbera N; Bombino Nero N; Cabernet Franc N; Cabernet Sauvignon N; Calabrese N; Lacrima N; Lambrusco Maestri N; Malbech N; Malvasia Nera Di Basilicata N; Malvasia Nera Di Brindisi N; Malvasia Nera Di Lecce N; Merlot N; Montepulciano N; Negroamaro Precoce N; Notardomenico N; Ottavianello N; Petit Verdot N; Piedirosso N; Pinot Nero N; Primitivo N; Refosco Dal Peduncolo Rosso N; Sangiovese N; Susumaniello N; Syrah N; Uva Di Troia N,84,12000,3800,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000005017
IT,PDO-IT-A0567,Salice Salentino,12/31/1982 0:00,DOP Salice Salentino Rosso Riserva Negroamaro/Negro Amaro,Red,Wine,Negro Amaro N,Aglianico N; Aglianicone N; Barbera N; Bombino Nero N; Cabernet Franc N; Cabernet Sauvignon N; Calabrese N; Lacrima N; Lambrusco Maestri N; Malbech N; Malvasia Nera Di Basilicata N; Malvasia Nera Di Brindisi N; Malvasia Nera Di Lecce N; Merlot N; Montepulciano N; Negroamaro Precoce N; Notardomenico N; Ottavianello N; Petit Verdot N; Piedirosso N; Pinot Nero N; Primitivo N; Refosco Dal Peduncolo Rosso N; Sangiovese N; Susumaniello N; Syrah N; Uva Di Troia N,84,12000,3800,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000005017
IT,PDO-IT-A0797,Sambuca di Sicilia,4/14/2004 0:00,Sambuca di Sicilia Passito,White,Wine From Raisined Grapes,Ansonica B; Grillo B; Sauvignon B,na,na,12000,3200,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/6141
IT,PDO-IT-A0797,Sambuca di Sicilia,4/14/2004 0:00,Sambuca di Sicilia Rosso,Red,Wine,Nero D'Avola N,Aglianico N; Alicante Bouschet N; Alicante N; Ancellotta N; Barbera N; Cabernet Franc N; Cabernet Sauvignon N; Calabrese N; Carignano N; Catanese Nero N; Ciliegiolo N; Corinto Nero N; Frappato N; Gaglioppo N; Malbech N; Merlot N; Mondeuse N; Montepulciano N; Nerello Cappuccio N; Nerello Mascalese N; Nocera N; Perricone N; Petit Verdot N; Pinot Nero N; Sangiovese N; Syrah N; Tannat N; Tempranillo N,na,12000,3400,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/6141
IT,PDO-IT-A0797,Sambuca di Sicilia,4/14/2004 0:00,Sambuca di Sicilia Nero d’Avola,Red,Wine,Nero D'Avola N,Aglianico N; Alicante Bouschet N; Alicante N; Ancellotta N; Barbera N; Cabernet Franc N; Cabernet Sauvignon N; Calabrese N; Carignano N; Catanese Nero N; Ciliegiolo N; Corinto Nero N; Frappato N; Gaglioppo N; Malbech N; Merlot N; Mondeuse N; Montepulciano N; Nerello Cappuccio N; Nerello Mascalese N; Nocera N; Perricone N; Petit Verdot N; Pinot Nero N; Sangiovese N; Syrah N; Tannat N; Tempranillo N,na,12000,3400,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/6141
IT,PDO-IT-A0797,Sambuca di Sicilia,4/14/2004 0:00,Sambuca di Sicilia Sangiovese,Red,Wine,Sangiovese N,Aglianico N; Alicante Bouschet N; Alicante N; Ancellotta N; Barbera N; Cabernet Franc N; Cabernet Sauvignon N; Calabrese N; Carignano N; Catanese Nero N; Ciliegiolo N; Corinto Nero N; Frappato N; Gaglioppo N; Malbech N; Merlot N; Mondeuse N; Montepulciano N; Nerello Cappuccio N; Nerello Mascalese N; Nocera N; Perricone N; Petit Verdot N; Pinot Nero N; Syrah N; Tannat N; Tempranillo N,na,12000,3400,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/6141
IT,PDO-IT-A0797,Sambuca di Sicilia,4/14/2004 0:00,Sambuca di Sicilia Cabernet-Sauvignon,Red,Wine,Cabernet Sauvignon N,Aglianico N; Alicante Bouschet N; Alicante N; Ancellotta N; Barbera N; Cabernet Franc N; Calabrese N; Carignano N; Catanese Nero N; Ciliegiolo N; Corinto Nero N; Frappato N; Gaglioppo N; Malbech N; Merlot N; Mondeuse N; Montepulciano N; Nerello Cappuccio N; Nerello Mascalese N; Nocera N; Perricone N; Petit Verdot N; Pinot Nero N; Sangiovese N; Syrah N; Tannat N; Tempranillo N,na,12000,3400,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/6141
IT,PDO-IT-A0797,Sambuca di Sicilia,4/14/2004 0:00,Sambuca di Sicilia Merlot,Red,Wine,Merlot N,Aglianico N; Alicante Bouschet N; Alicante N; Ancellotta N; Barbera N; Cabernet Franc N; Cabernet Sauvignon N; Calabrese N; Carignano N; Catanese Nero N; Ciliegiolo N; Corinto Nero N; Frappato N; Gaglioppo N; Malbech N; Mondeuse N; Montepulciano N; Nerello Cappuccio N; Nerello Mascalese N; Nocera N; Perricone N; Petit Verdot N; Pinot Nero N; Sangiovese N; Syrah N; Tannat N; Tempranillo N,na,12000,3400,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/6141
IT,PDO-IT-A0797,Sambuca di Sicilia,4/14/2004 0:00,Sambuca di Sicilia Sirah,Red,Wine,Syrah N,Aglianico N; Alicante Bouschet N; Alicante N; Ancellotta N; Barbera N; Cabernet Franc N; Cabernet Sauvignon N; Calabrese N; Carignano N; Catanese Nero N; Ciliegiolo N; Corinto Nero N; Frappato N; Gaglioppo N; Malbech N; Merlot N; Mondeuse N; Montepulciano N; Nerello Cappuccio N; Nerello Mascalese N; Nocera N; Perricone N; Petit Verdot N; Pinot Nero N; Sangiovese N; Tannat N; Tempranillo N,na,12000,3400,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/6141
IT,PDO-IT-A0797,Sambuca di Sicilia,4/14/2004 0:00,Sambuca di Sicilia Rosso Riserva,Red,Wine,Nero D'Avola N,Aglianico N; Alicante Bouschet N; Alicante N; Ancellotta N; Barbera N; Cabernet Franc N; Cabernet Sauvignon N; Calabrese N; Carignano N; Catanese Nero N; Ciliegiolo N; Corinto Nero N; Frappato N; Gaglioppo N; Malbech N; Merlot N; Mondeuse N; Montepulciano N; Nerello Cappuccio N; Nerello Mascalese N; Nocera N; Perricone N; Petit Verdot N; Pinot Nero N; Sangiovese N; Syrah N; Tannat N; Tempranillo N,na,12000,3400,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/6141
IT,PDO-IT-A0797,Sambuca di Sicilia,4/14/2004 0:00,Sambuca di Sicilia Rosato,Red,Wine,Nero D'Avola N,Aglianico N; Alicante Bouschet N; Alicante N; Ancellotta N; Barbera N; Cabernet Franc N; Cabernet Sauvignon N; Calabrese N; Carignano N; Catanese Nero N; Ciliegiolo N; Corinto Nero N; Frappato N; Gaglioppo N; Malbech N; Merlot N; Mondeuse N; Montepulciano N; Nerello Cappuccio N; Nerello Mascalese N; Nocera N; Perricone N; Petit Verdot N; Pinot Nero N; Sangiovese N; Syrah N; Tannat N; Tempranillo N,na,12000,3400,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/6141
IT,PDO-IT-A0797,Sambuca di Sicilia,4/14/2004 0:00,Sambuca di Sicilia Bianco,White,Wine,Ansonica B,Albanello B; Carricante B; Catarratto Bianco Comune B; Catarratto Bianco Lucido B; Chenin B; Damaschino B; Fiano B; Glera B; Grecanico Dorato B; Grillo B; Malvasia Bianca B; Malvasia Di Lipari B; Manzoni Bianco B; Minnella Bianca B; Montonico Bianco B; Moscato Bianco B; Moscato Giallo B; Mueller Thurgau B; Petit Manseng B; Pinot Bianco B; Riesling Renano B; Sauvignon B; Semillon B; Trebbiano Toscano B; Vermentino B; Vernaccia Di S. Giminiano B; Viognier B; Zibibbo B,na,12000,3200,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/6141
IT,PDO-IT-A0797,Sambuca di Sicilia,4/14/2004 0:00,Sambuca di Sicilia Ansonica/Inzolia/Insolia,White,Wine,Ansonica B,Albanello B; Carricante B; Catarratto Bianco Comune B; Catarratto Bianco Lucido B; Chenin B; Damaschino B; Fiano B; Glera B; Grecanico Dorato B; Grillo B; Malvasia Bianca B; Malvasia Di Lipari B; Manzoni Bianco B; Minnella Bianca B; Montonico Bianco B; Moscato Bianco B; Moscato Giallo B; Mueller Thurgau B; Petit Manseng B; Pinot Bianco B; Riesling Renano B; Sauvignon B; Semillon B; Trebbiano Toscano B; Vermentino B; Vernaccia Di S. Giminiano B; Viognier B; Zibibbo B,na,12000,3200,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/6141
IT,PDO-IT-A0797,Sambuca di Sicilia,4/14/2004 0:00,Sambuca di Sicilia Chardonnay,White,Wine,Chardonnay B,Albanello B; Ansonica B; Carricante B; Catarratto Bianco Comune B; Catarratto Bianco Lucido B; Chenin B; Damaschino B; Fiano B; Glera B; Grecanico Dorato B; Grillo B; Malvasia Bianca B; Malvasia Di Lipari B; Manzoni Bianco B; Minnella Bianca B; Montonico Bianco B; Moscato Bianco B; Moscato Giallo B; Mueller Thurgau B; Petit Manseng B; Pinot Bianco B; Riesling Renano B; Sauvignon B; Semillon B; Trebbiano Toscano B; Vermentino B; Vernaccia Di S. Giminiano B; Viognier B; Zibibbo B,na,12000,3200,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/6141
IT,PDO-IT-A0797,Sambuca di Sicilia,4/14/2004 0:00,Sambuca di Sicilia Grecanico,White,Wine,Grecanico Dorato B,Albanello B; Ansonica B; Carricante B; Catarratto Bianco Comune B; Catarratto Bianco Lucido B; Chenin B; Damaschino B; Fiano B; Glera B; Grillo B; Malvasia Bianca B; Malvasia Di Lipari B; Manzoni Bianco B; Minnella Bianca B; Montonico Bianco B; Moscato Bianco B; Moscato Giallo B; Mueller Thurgau B; Petit Manseng B; Pinot Bianco B; Riesling Renano B; Sauvignon B; Semillon B; Trebbiano Toscano B; Vermentino B; Vernaccia Di S. Giminiano B; Viognier B; Zibibbo B,na,12000,3200,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/6141
IT,PDO-IT-A1054,San Colombano Al Lambro/San Colombano,2/19/1999 0:00,San Colombano Al Lambro/San Colombano Rosso,Red,Wine,Barbera N; Croatina N; Uva Rara N,Ancellotta N; Bellagna N; Bonarda N; Cabernet Carbon N; Cabernet Cortis N; Cabernet Eidos N; Cabernet Franc N; Cabernet Sauvignon N; Cabernet Volos N; Carmenere N; Corvina N; Dolcetto N; Erbanno N; Fortana N; Franconia N; Freisa N; Grappello Ruberti N; Groppello Di Mocasina N; Groppello Di S. Stefano N; Groppello Gentile N; Iasma Eco 1 N; Iasma Eco 2 N; Incrocio Terzi N.1 N; Julius N; Lagrein N; Lambrusco Di Sorbara N; Lambrusco Grasparossa N; Lambrusco Maestri N; Lambrusco Marani N; Lambrusco Salamino N; Lambrusco Viadanese N; Maiolina N; Marzemino N; Merera N; Merlot Kanthus N; Merlot N; Meunier N; Molinara N; Montepulciano N; Moradella N; Mornasca N; Moscato Di Scanzo N; Nebbiolo N; Negrara N; Petit Verdot N; Pignola N; Pinot Nero N; Prior N; Raboso Veronese N; Rebo N; Rondinella N; Rossola Nera N; Sangiovese N; Schiava Gentile N; Schiava Grigia N; Schiava Grossa N; Schiava N; Serbina N; Syrah N; Teroldego N; Vespolina N,77,11000,3300,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000005068
IT,PDO-IT-A1054,San Colombano Al Lambro/San Colombano,2/19/1999 0:00,San Colombano Al Lambro/San Colombano Rosso Riserva,Red,Wine,Barbera N; Croatina N; Uva Rara N,Ancellotta N; Bellagna N; Bonarda N; Cabernet Carbon N; Cabernet Cortis N; Cabernet Eidos N; Cabernet Franc N; Cabernet Sauvignon N; Cabernet Volos N; Carmenere N; Corvina N; Dolcetto N; Erbanno N; Fortana N; Franconia N; Freisa N; Grappello Ruberti N; Groppello Di Mocasina N; Groppello Di S. Stefano N; Groppello Gentile N; Iasma Eco 1 N; Iasma Eco 2 N; Incrocio Terzi N.1 N; Julius N; Lagrein N; Lambrusco Di Sorbara N; Lambrusco Grasparossa N; Lambrusco Maestri N; Lambrusco Marani N; Lambrusco Salamino N; Lambrusco Viadanese N; Maiolina N; Marzemino N; Merera N; Merlot Kanthus N; Merlot N; Meunier N; Molinara N; Montepulciano N; Moradella N; Mornasca N; Moscato Di Scanzo N; Nebbiolo N; Negrara N; Petit Verdot N; Pignola N; Pinot Nero N; Prior N; Raboso Veronese N; Rebo N; Rondinella N; Rossola Nera N; Sangiovese N; Schiava Gentile N; Schiava Grigia N; Schiava Grossa N; Schiava N; Serbina N; Syrah N; Teroldego N; Vespolina N,77,11000,3300,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000005068
IT,PDO-IT-A1054,San Colombano Al Lambro/San Colombano,2/19/1999 0:00,San Colombano Al Lambro/San Colombano Rosso Frizzante,Red,Semi-Sparkling Wine,Barbera N; Croatina N; Uva Rara N,Ancellotta N; Bellagna N; Bonarda N; Cabernet Carbon N; Cabernet Cortis N; Cabernet Eidos N; Cabernet Franc N; Cabernet Sauvignon N; Cabernet Volos N; Carmenere N; Corvina N; Dolcetto N; Erbanno N; Fortana N; Franconia N; Freisa N; Grappello Ruberti N; Groppello Di Mocasina N; Groppello Di S. Stefano N; Groppello Gentile N; Iasma Eco 1 N; Iasma Eco 2 N; Incrocio Terzi N.1 N; Julius N; Lagrein N; Lambrusco Di Sorbara N; Lambrusco Grasparossa N; Lambrusco Maestri N; Lambrusco Marani N; Lambrusco Salamino N; Lambrusco Viadanese N; Maiolina N; Marzemino N; Merera N; Merlot Kanthus N; Merlot N; Meunier N; Molinara N; Montepulciano N; Moradella N; Mornasca N; Moscato Di Scanzo N; Nebbiolo N; Negrara N; Petit Verdot N; Pignola N; Pinot Nero N; Prior N; Raboso Veronese N; Rebo N; Rondinella N; Rossola Nera N; Sangiovese N; Schiava Gentile N; Schiava Grigia N; Schiava Grossa N; Schiava N; Serbina N; Syrah N; Teroldego N; Vespolina N,77,11000,3300,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000005068
